Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.011398,6.402117,[21 11] ; [2 8],[17.52380952 14.47619048] ; [5.47619048 4.52380952],0
d3,1,0.01883,5.517273,[20 12] ; [2 8],[16.76190476 15.23809524] ; [5.23809524 4.76190476],0
r1,1,0.066206,3.374657,[17 15] ; [2 8],[14.47619048 17.52380952] ; [4.52380952 5.47619048],0
s6,1,0.071488,3.248513,[20 12] ; [3 7],[17.52380952 14.47619048] ; [5.47619048 4.52380952],0
s7,1,0.077161,3.123714,[13 17] ; [1 8],[10.76923077 19.23076923] ; [3.23076923 5.76923077],0
n1,1,0.0994,2.715152,[2 9] ; [2 1],[3.14285714 7.85714286] ; [0.85714286 2.14285714],0
u3,1,0.12707,2.327943,[7 6] ; [1 5],[5.47368421 7.52631579] ; [2.52631579 3.47368421],0
p4,1,0.14958,2.076529,[21 11] ; [4 6],[19.04761905 12.95238095] ; [5.95238095 4.04761905],0
p7,1,0.14958,2.076529,[21 11] ; [4 6],[19.04761905 12.95238095] ; [5.95238095 4.04761905],0
n4,1,0.14958,2.076529,[21 11] ; [4 6],[19.04761905 12.95238095] ; [5.95238095 4.04761905],0
n6,1,0.152825,2.043823,[23  8] ; [5 5],[21.17073171  9.82926829] ; [6.82926829 3.17073171],0
d4,1,0.168464,1.896562,[26  6] ; [6 4],[24.38095238  7.61904762] ; [7.61904762 2.38095238],0
p6,1,0.182178,1.779765,[10 22] ; [1 9],[ 8.38095238 23.61904762] ; [2.61904762 7.38095238],0
p3,1,0.23478,1.411667,[13 19] ; [2 8],[11.42857143 20.57142857] ; [3.57142857 6.42857143],0
s5,1,0.240141,1.379766,[ 9 23] ; [1 9],[ 7.61904762 24.38095238] ; [2.38095238 7.61904762],0
a6,1,0.267367,1.230206,[16 16] ; [3 7],[14.47619048 17.52380952] ; [4.52380952 5.47619048],0
a3,1,0.282605,1.154519,[19 13] ; [4 6],[17.52380952 14.47619048] ; [5.47619048 4.52380952],0
p5,1,0.312951,1.018182,[ 8 24] ; [1 9],[ 6.85714286 25.14285714] ; [2.14285714 7.85714286],0
s8,1,0.346581,0.885937,[15 17] ; [3 7],[13.71428571 18.28571429] ; [4.28571429 5.71428571],0
b1,1,0.346581,0.885937,[17 15] ; [7 3],[18.28571429 13.71428571] ; [5.71428571 4.28571429],0
a8,1,0.385717,0.752401,[ 3 28] ; [2 8],[ 3.7804878 27.2195122] ; [1.2195122 8.7804878],0
d2,1,0.390729,0.736671,[11 21] ; [2 8],[ 9.9047619 22.0952381] ; [3.0952381 6.9047619],0
v3,1,0.390729,0.736671,[11 21] ; [2 8],[ 9.9047619 22.0952381] ; [3.0952381 6.9047619],0
s4,1,0.403867,0.696783,[ 7 25] ; [1 9],[ 6.0952381 25.9047619] ; [1.9047619 8.0952381],0
v1,1,0.439387,0.597882,[14 18] ; [3 7],[12.95238095 19.04761905] ; [4.04761905 5.95238095],0
p8,1,0.468717,0.525,[17 15] ; [4 6],[16. 16.] ; [5. 5.],0
v2,1,0.469555,0.523022,[15 17] ; [3 6],[14.04878049 17.95121951] ; [3.95121951 5.04878049],0
a5,1,0.482096,0.494118,[20 12] ; [5 5],[19.04761905 12.95238095] ; [5.95238095 4.04761905],0
b4,1,0.580483,0.305455,[16 16] ; [6 4],[16.76190476 15.23809524] ; [5.23809524 4.76190476],0
b5,1,0.580483,0.305455,[16 16] ; [6 4],[16.76190476 15.23809524] ; [5.23809524 4.76190476],0
v4,1,0.608408,0.2625,[22 10] ; [6 4],[21.33333333 10.66666667] ; [6.66666667 3.33333333],0
u2,1,0.636982,0.222711,[10  3] ; [4 2],[9.57894737 3.42105263] ; [4.42105263 1.57894737],0
p1,1,0.687744,0.161538,[ 2 30] ; [1 9],[ 2.28571429 29.71428571] ; [0.71428571 9.28571429],0
s1,1,0.687744,0.161538,[ 2 30] ; [1 9],[ 2.28571429 29.71428571] ; [0.71428571 9.28571429],0
a1,1,0.687744,0.161538,[ 2 30] ; [1 9],[ 2.28571429 29.71428571] ; [0.71428571 9.28571429],0
u1,1,0.687744,0.161538,[ 2 30] ; [1 9],[ 2.28571429 29.71428571] ; [0.71428571 9.28571429],0
a7,1,0.728886,0.120137,[18 14] ; [5 5],[17.52380952 14.47619048] ; [5.47619048 4.52380952],0
p11,1,0.74591,0.105,[27  5] ; [8 2],[26.66666667  5.33333333] ; [8.33333333 1.66666667],0
s3,1,0.753596,0.098534,[ 8 24] ; [3 7],[ 8.38095238 23.61904762] ; [2.61904762 7.38095238],0
b2,1,0.794935,0.067552,[ 6 13] ; [1 3],[ 5.7826087 13.2173913] ; [1.2173913 2.7826087],0
b3,1,0.794935,0.067552,[ 6 13] ; [1 3],[ 5.7826087 13.2173913] ; [1.2173913 2.7826087],0
s2,1,0.797817,0.065625,[11 21] ; [3 7],[10.66666667 21.33333333] ; [3.33333333 6.66666667],0
a4,1,0.90879,0.013125,[ 9 23] ; [3 7],[ 9.14285714 22.85714286] ; [2.85714286 7.14285714],0
n5,1,0.90879,0.013125,[23  9] ; [7 3],[22.85714286  9.14285714] ; [7.14285714 2.85714286],0
p9,1,0.953135,0.003454,[29  3] ; [9 1],[28.95238095  3.04761905] ; [9.04761905 0.95238095],0
r4,1,0.971963,0.001235,[13 19] ; [4 6],[12.95238095 19.04761905] ; [4.04761905 5.95238095],0
