Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.002093,9.466443,[2 3] ; [412  61],[4.33054393 0.66945607] ; [409.66945607  63.33054393],0
v4,1,0.075801,3.152716,[4 1] ; [454  19],[4.79079498 0.20920502] ; [453.20920502  19.79079498],0
p7,1,0.118132,2.441911,[1 3] ; [289 170],[2.50539957 1.49460043] ; [287.49460043 171.50539957],0
n1,1,0.140447,2.173056,[2 1] ; [29 76],[0.86111111 2.13888889] ; [30.13888889 74.86111111],0
a6,1,0.147238,2.10063,[2 3] ; [333 143],[3.48232848 1.51767152] ; [331.51767152 144.48232848],0
s7,1,0.147847,2.094328,[4 1] ; [218 241],[2.39224138 2.60775862] ; [219.60775862 239.39224138],0
u1,1,0.162234,1.953277,[2 3] ; [ 79 399],[0.83850932 4.16149068] ; [ 80.16149068 397.83850932],0
s2,1,0.162631,1.949587,[4 1] ; [229 242],[2.44747899 2.55252101] ; [230.55252101 240.44747899],0
p6,1,0.218066,1.517056,[3 2] ; [158 310],[1.70190275 3.29809725] ; [159.29809725 308.70190275],0
s3,1,0.245347,1.349606,[4 1] ; [251 214],[2.71276596 2.28723404] ; [252.28723404 212.71276596],0
v2,1,0.339247,0.913276,[4 1] ; [272 190],[2.95503212 2.04496788] ; [273.04496788 188.95503212],0
b4,1,0.357734,0.845833,[2 3] ; [288 190],[3.00207039 1.99792961] ; [286.99792961 191.00207039],0
a4,1,0.367502,0.812095,[3 2] ; [191 285],[2.01663202 2.98336798] ; [191.98336798 284.01663202],0
p1,1,0.401269,0.704521,[1 4] ; [ 43 430],[0.46025105 4.53974895] ; [ 43.53974895 429.46025105],0
s8,1,0.41706,0.658585,[3 2] ; [199 275],[2.1085595 2.8914405] ; [199.8914405 274.1085595],0
p9,1,0.446795,0.578771,[4 1] ; [424  46],[4.50526316 0.49473684] ; [423.49473684  46.50526316],0
a7,1,0.457243,0.552636,[3 2] ; [355 121],[3.72141372 1.27858628] ; [354.27858628 121.72141372],0
n6,1,0.513112,0.427715,[4 1] ; [420  51],[4.45378151 0.54621849] ; [419.54621849  51.45378151],0
s6,1,0.536787,0.381528,[4 1] ; [314 155],[3.35443038 1.64556962] ; [314.64556962 154.35443038],0
v3,1,0.550666,0.356126,[1 3] ; [182 277],[1.58099352 2.41900648] ; [181.41900648 277.58099352],0
d3,1,0.637213,0.222406,[3 2] ; [332 144],[3.48232848 1.51767152] ; [331.51767152 144.48232848],0
a5,1,0.654242,0.200594,[4 1] ; [338 139],[3.54771784 1.45228216] ; [338.45228216 138.54771784],0
n2,1,0.671426,0.179938,[2 1] ; [81 24],[2.30555556 0.69444444] ; [80.69444444 24.30555556],0
a3,1,0.690086,0.158993,[3 2] ; [326 151],[3.41286307 1.58713693] ; [325.58713693 151.41286307],0
v1,1,0.784766,0.074591,[3 2] ; [250 214],[2.69722814 2.30277186] ; [250.30277186 213.69722814],0
p3,1,0.785264,0.074237,[2 3] ; [219 256],[2.30208333 2.69791667] ; [218.69791667 256.30208333],0
n5,1,0.785406,0.074137,[4 1] ; [351 119],[3.73684211 1.26315789] ; [351.26315789 118.73684211],0
p8,1,0.787551,0.072626,[3 2] ; [252 215],[2.70127119 2.29872881] ; [252.29872881 214.70127119],0
n3,1,0.789153,0.071508,[2 1] ; [78 28],[2.20183486 0.79816514] ; [77.79816514 28.20183486],0
u2,1,0.843627,0.03891,[1 1] ; [86 65],[1.1372549 0.8627451] ; [85.8627451 65.1372549],0
u3,1,0.873545,0.025331,[1 1] ; [84 67],[1.11111111 0.88888889] ; [83.88888889 67.11111111],0
b3,1,0.933649,0.006931,[2 3] ; [113 183],[1.910299 3.089701] ; [113.089701 182.910299],0
b2,1,0.933649,0.006931,[2 3] ; [113 183],[1.910299 3.089701] ; [113.089701 182.910299],0
p4,1,0.957146,0.002887,[3 2] ; [277 194],[2.94117647 2.05882353] ; [277.05882353 193.94117647],0
b5,1,0.97568,0.000929,[3 2] ; [290 188],[3.03312629 1.96687371] ; [289.96687371 188.03312629],0
a2,1,0.994417,4.9e-05,[1 4] ; [ 95 383],[0.99378882 4.00621118] ; [ 95.00621118 382.99378882],0
