Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.132791,2.25957,[1 2] ; [13  4],[2.1 0.9] ; [11.9  5.1],0
s1,1,0.143963,2.135076,[1 2] ; [ 1 16],[0.3 2.7] ; [ 1.7 15.3],0
r3,1,0.143963,2.135076,[2 1] ; [16  1],[2.7 0.3] ; [15.3  1.7],0
v1,1,0.154229,2.029915,[1 2] ; [12  4],[2.05263158 0.94736842] ; [10.94736842  5.05263158],0
p10,1,0.160711,1.967525,[2 1] ; [15  1],[2.68421053 0.31578947] ; [14.31578947  1.68421053],0
d5,1,0.212296,1.555699,[1 2] ; [12  5],[1.95 1.05] ; [11.05  5.95],0
d3,1,0.306488,1.045752,[1 2] ; [11  6],[1.8 1.2] ; [10.2  6.8],0
d4,1,0.334756,0.930411,[2 1] ; [15  2],[2.55 0.45] ; [14.45  2.55],0
d2,1,0.531168,0.392157,[1 2] ; [ 3 14],[0.6 2.4] ; [ 3.4 13.6],0
v2,1,0.531168,0.392157,[1 2] ; [9 8],[1.5 1.5] ; [8.5 8.5],0
n4,1,0.531168,0.392157,[2 1] ; [14  3],[2.4 0.6] ; [13.6  3.4],0
p4,1,0.531168,0.392157,[2 1] ; [14  3],[2.4 0.6] ; [13.6  3.4],0
d1,1,0.659528,0.194098,[1 2] ; [8 9],[1.35 1.65] ; [7.65 9.35],0
a3,1,0.659528,0.194098,[1 2] ; [8 9],[1.35 1.65] ; [7.65 9.35],0
a6,1,0.659528,0.194098,[2 1] ; [9 8],[1.65 1.35] ; [9.35 7.65],0
a5,1,0.659528,0.194098,[2 1] ; [9 8],[1.65 1.35] ; [9.35 7.65],0
r4,1,0.717688,0.130719,[2 1] ; [13  4],[2.25 0.75] ; [12.75  4.25],0
s6,1,0.717688,0.130719,[2 1] ; [13  4],[2.25 0.75] ; [12.75  4.25],0
p6,1,0.737369,0.112453,[1 2] ; [7 9],[1.26315789 1.73684211] ; [6.73684211 9.26315789],0
r2,1,0.763573,0.090476,[2 1] ; [12  4],[2.21052632 0.78947368] ; [11.78947368  4.21052632],0
b1,1,0.798217,0.065359,[1 2] ; [ 7 10],[1.2 1.8] ; [ 6.8 10.2],0
p7,1,0.891305,0.018674,[2 1] ; [12  5],[2.1 0.9] ; [11.9  5.1],0
s8,1,0.94766,0.004309,[1 2] ; [ 6 11],[1.05 1.95] ; [ 5.95 11.05],0
a7,1,0.94766,0.004309,[2 1] ; [11  6],[1.95 1.05] ; [11.05  5.95],0
v3,1,0.94766,0.004309,[1 2] ; [ 6 11],[1.05 1.95] ; [ 5.95 11.05],0
