Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,71.480564,[91 20] ; [ 1 34],[69.94520548 41.05479452] ; [22.05479452 12.94520548],1
v4,1,0.0,33.946501,[96 13] ; [14 21],[83.26388889 25.73611111] ; [26.73611111  8.26388889],1
r1,1,2e-06,22.494608,[86 25] ; [12 23],[74.50684932 36.49315068] ; [23.49315068 11.50684932],1
r2,1,8e-06,20.040068,[99 12] ; [18 15],[90.1875 20.8125] ; [26.8125  6.1875],1
p11,1,0.00013,14.636128,[60 51] ; [ 6 29],[50.17808219 60.82191781] ; [15.82191781 19.17808219],1
p2,1,0.000159,14.262538,[66 45] ; [ 8 27],[56.26027397 54.73972603] ; [17.73972603 17.26027397],1
a7,1,0.00134,10.286938,[75 36] ; [13 22],[66.90410959 44.09589041] ; [21.09589041 13.90410959],0
a1,1,0.001954,9.592338,[  3 108] ; [ 6 29],[  6.84246575 104.15753425] ; [ 2.15753425 32.84246575],0
v2,1,0.008483,6.928603,[45 63] ; [ 6 29],[38.51748252 69.48251748] ; [12.48251748 22.51748252],0
v1,1,0.011894,6.326585,[41 70] ; [ 5 30],[34.97260274 76.02739726] ; [11.02739726 23.97260274],0
p4,1,0.013183,6.144355,[45 65] ; [ 6 28],[38.95833333 71.04166667] ; [12.04166667 21.95833333],0
n6,1,0.013891,6.051885,[72 39] ; [14 20],[65.83448276 45.16551724] ; [20.16551724 13.83448276],0
n5,1,0.019537,5.452805,[51 60] ; [24 11],[57.02054795 53.97945205] ; [17.97945205 17.02054795],0
d4,1,0.023165,5.156113,[82 28] ; [19 16],[76.62068966 33.37931034] ; [24.37931034 10.62068966],0
p7,1,0.025444,4.993412,[53 57] ; [ 9 25],[47.36111111 62.63888889] ; [14.63888889 19.36111111],0
p3,1,0.025999,4.956111,[37 72] ; [ 5 30],[31.79166667 77.20833333] ; [10.20833333 24.79166667],0
s6,1,0.033587,4.515617,[44 67] ; [ 7 28],[38.7739726 72.2260274] ; [12.2260274 22.7739726],0
d3,1,0.034576,4.465976,[67 44] ; [14 21],[61.58219178 49.41780822] ; [19.41780822 15.58219178],0
p8,1,0.044625,4.032749,[36 75] ; [ 5 29],[31.3862069 79.6137931] ; [ 9.6137931 24.3862069],0
s4,1,0.045942,3.983704,[13 97] ; [ 9 26],[16.68965517 93.31034483] ; [ 5.31034483 29.68965517],0
n2,1,0.048818,3.881596,[24 13] ; [ 8 13],[20.4137931 16.5862069] ; [11.5862069  9.4137931],0
p6,1,0.051403,3.795108,[22 87] ; [ 2 32],[18.29370629 90.70629371] ; [ 5.70629371 28.29370629],0
s3,1,0.058729,3.572929,[46 65] ; [ 8 26],[41.33793103 69.66206897] ; [12.66206897 21.33793103],0
u3,1,0.069074,3.304891,[25 24] ; [ 4 12],[21.86153846 27.13846154] ; [7.13846154 8.86153846],0
u1,1,0.09743,2.74712,[14 97] ; [ 1 34],[11.40410959 99.59589041] ; [ 3.59589041 31.40410959],0
d5,1,0.101073,2.688536,[77 34] ; [19 16],[72.98630137 38.01369863] ; [23.01369863 11.98630137],0
s2,1,0.117854,2.445606,[30 80] ; [ 5 30],[26.55172414 83.44827586] ; [ 8.44827586 26.55172414],0
n3,1,0.122691,2.382634,[23 13] ; [ 9 12],[20.21052632 15.78947368] ; [11.78947368  9.21052632],0
b5,1,0.125488,2.347446,[64 47] ; [15 20],[60.06164384 50.93835616] ; [18.93835616 16.06164384],0
a6,1,0.127159,2.326846,[67 44] ; [16 19],[63.10273973 47.89726027] ; [19.89726027 15.10273973],0
s1,1,0.138441,2.1952,[  7 103] ; [ 5 30],[  9.10344828 100.89655172] ; [ 2.89655172 32.10344828],0
a5,1,0.153011,2.041975,[66 45] ; [16 19],[62.34246575 48.65753425] ; [19.65753425 15.34246575],0
a8,1,0.177583,1.817739,[11 92] ; [ 1 32],[ 9.08823529 93.91176471] ; [ 2.91176471 30.08823529],0
v3,1,0.207738,1.587121,[30 78] ; [ 6 29],[27.18881119 80.81118881] ; [ 8.81118881 26.18881119],0
b2,1,0.251046,1.317473,[17 45] ; [10 15],[19.24137931 42.75862069] ; [ 7.75862069 17.24137931],0
b3,1,0.251046,1.317473,[17 45] ; [10 15],[19.24137931 42.75862069] ; [ 7.75862069 17.24137931],0
d1,1,0.302489,1.063189,[49 62] ; [12 23],[46.37671233 64.62328767] ; [14.62328767 20.37671233],0
p12,1,0.389425,0.740737,[  1 109] ; [ 1 34],[  1.51724138 108.48275862] ; [ 0.48275862 34.51724138],0
a2,1,0.420541,0.648804,[19 92] ; [ 4 31],[17.48630137 93.51369863] ; [ 5.51369863 29.48630137],0
s7,1,0.436567,0.605288,[22 81] ; [ 5 28],[20.44852941 82.55147059] ; [ 6.55147059 26.44852941],0
a4,1,0.481706,0.494998,[38 72] ; [14 20],[39.72222222 70.27777778] ; [12.27777778 21.72222222],0
s5,1,0.489972,0.476588,[18 93] ; [ 4 31],[16.7260274 94.2739726] ; [ 5.2739726 29.7260274],0
p1,1,0.558141,0.342934,[  9 101] ; [ 4 31],[  9.86206897 100.13793103] ; [ 3.13793103 31.86206897],0
b4,1,0.588417,0.292823,[66 45] ; [19 16],[64.62328767 46.37671233] ; [20.37671233 14.62328767],0
n1,1,0.662791,0.190151,[12 25] ; [ 8 13],[12.75862069 24.24137931] ; [ 7.24137931 13.75862069],0
p10,1,0.692516,0.156375,[22 87] ; [ 6 29],[21.19444444 87.80555556] ; [ 6.80555556 28.19444444],0
u2,1,0.722878,0.125752,[20 27] ; [ 6 10],[19.3968254 27.6031746] ; [6.6031746 9.3968254],0
d2,1,0.747372,0.103752,[52 59] ; [17 17],[52.82068966 58.17931034] ; [16.17931034 17.82068966],0
b1,1,0.761897,0.091804,[57 54] ; [19 16],[57.78082192 53.21917808] ; [18.21917808 16.78082192],0
n4,1,0.865561,0.028663,[68 43] ; [22 13],[68.42465753 42.57534247] ; [21.57534247 13.42465753],0
p5,1,0.940786,0.005518,[  3 108] ; [ 1 33],[  3.06206897 107.93793103] ; [ 0.93793103 33.06206897],0
a3,1,0.997828,7e-06,[62 49] ; [19 15],[62.00689655 48.99310345] ; [18.99310345 15.00689655],0
