Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.016838,5.7132,[1 1] ; [ 1 24],[0.14814815 1.85185185] ; [ 1.85185185 23.14814815],0
v3,1,0.419449,0.651857,[1 1] ; [ 6 19],[0.51851852 1.48148148] ; [ 6.48148148 18.51851852],0
a3,1,0.486339,0.484615,[1 1] ; [19  7],[1.42857143 0.57142857] ; [18.57142857  7.42857143],0
s8,1,0.486339,0.484615,[1 1] ; [ 7 19],[0.57142857 1.42857143] ; [ 7.42857143 18.57142857],0
p8,1,0.512054,0.429868,[1 1] ; [ 7 18],[0.59259259 1.40740741] ; [ 7.40740741 17.59259259],0
r2,1,0.512054,0.429868,[1 1] ; [18  7],[1.40740741 0.59259259] ; [17.59259259  7.40740741],0
s5,1,0.539667,0.376157,[1 1] ; [ 7 17],[0.61538462 1.38461538] ; [ 7.38461538 16.61538462],0
b4,1,0.574695,0.31489,[1 1] ; [18  8],[1.35714286 0.64285714] ; [17.64285714  8.35714286],0
d5,1,0.574695,0.31489,[1 1] ; [18  8],[1.35714286 0.64285714] ; [17.64285714  8.35714286],0
s7,1,0.667167,0.184934,[1 1] ; [ 8 15],[0.72 1.28] ; [ 8.28 14.72],0
b2,1,0.811055,0.057152,[1 1] ; [ 7 10],[0.84210526 1.15789474] ; [7.15789474 9.84210526],0
b3,1,0.811055,0.057152,[1 1] ; [ 7 10],[0.84210526 1.15789474] ; [7.15789474 9.84210526],0
a5,1,0.83224,0.044872,[1 1] ; [15 11],[1.14285714 0.85714286] ; [14.85714286 11.14285714],0
r4,1,0.83224,0.044872,[1 1] ; [11 15],[0.85714286 1.14285714] ; [11.14285714 14.85714286],0
s2,1,0.916299,0.011045,[1 1] ; [14 12],[1.07142857 0.92857143] ; [13.92857143 12.07142857],0
p11,1,0.916299,0.011045,[1 1] ; [14 12],[1.07142857 0.92857143] ; [13.92857143 12.07142857],0
p3,1,1.0,0.0,[1 1] ; [13 13],[1. 1.] ; [13. 13.],0
