Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.027334,4.869565,[4 1] ; [32 68],[1.71428571 3.28571429] ; [34.28571429 65.71428571],0
s2,1,0.033258,4.532469,[4 1] ; [34 68],[1.77570093 3.22429907] ; [36.22429907 65.77570093],0
u1,1,0.081235,3.040018,[2 3] ; [13 91],[0.68807339 4.31192661] ; [14.31192661 89.68807339],0
p9,1,0.08548,2.9575,[4 1] ; [41 59],[2.14285714 2.85714286] ; [42.85714286 57.14285714],0
s3,1,0.105631,2.6184,[4 1] ; [44 58],[2.24299065 2.75700935] ; [45.75700935 56.24299065],0
p2,1,0.109279,2.564624,[2 3] ; [76 28],[3.57798165 1.42201835] ; [74.42201835 29.57798165],0
s8,1,0.143308,2.142079,[3 2] ; [30 73],[1.52777778 3.47222222] ; [31.47222222 71.52777778],0
v2,1,0.14376,2.137249,[4 1] ; [47 54],[2.40566038 2.59433962] ; [48.59433962 52.40566038],0
p1,1,0.151938,2.052686,[1 4] ; [ 5 97],[0.28037383 4.71962617] ; [ 5.71962617 96.28037383],0
s6,1,0.15664,2.006369,[4 1] ; [49 54],[2.4537037 2.5462963] ; [50.5462963 52.4537037],0
p6,1,0.165046,1.927373,[3 2] ; [31 71],[1.58878505 3.41121495] ; [32.41121495 69.58878505],0
n1,1,0.186379,1.746013,[2 1] ; [10 24],[0.97297297 2.02702703] ; [11.02702703 22.97297297],0
n5,1,0.250821,1.318723,[4 1] ; [56 48],[2.75229358 2.24770642] ; [57.24770642 46.75229358],0
p8,1,0.262414,1.255976,[3 2] ; [36 66],[1.82242991 3.17757009] ; [37.17757009 64.82242991],0
b4,1,0.26839,1.224959,[2 3] ; [67 37],[3.16513761 1.83486239] ; [65.83486239 38.16513761],0
a5,1,0.285225,1.142023,[4 1] ; [58 46],[2.8440367 2.1559633] ; [59.1559633 44.8440367],0
p7,1,0.33582,0.926325,[1 3] ; [51 52],[1.94392523 2.05607477] ; [50.05607477 52.94392523],0
v1,1,0.354693,0.856598,[3 2] ; [40 62],[2.00934579 2.99065421] ; [40.99065421 61.00934579],0
p4,1,0.359648,0.839121,[3 2] ; [41 63],[2.01834862 2.98165138] ; [41.98165138 62.01834862],0
a6,1,0.384195,0.757236,[2 3] ; [62 42],[2.93577982 2.06422018] ; [61.06422018 42.93577982],0
a4,1,0.384195,0.757236,[3 2] ; [42 62],[2.06422018 2.93577982] ; [42.93577982 61.06422018],0
v4,1,0.510825,0.432377,[4 1] ; [93 11],[4.44954128 0.55045872] ; [92.55045872 11.44954128],0
p3,1,0.557489,0.344071,[2 3] ; [29 75],[1.42201835 3.57798165] ; [29.57798165 74.42201835],0
b2,1,0.655422,0.199133,[2 3] ; [21 48],[1.55405405 3.44594595] ; [21.44594595 47.55405405],0
b3,1,0.655422,0.199133,[2 3] ; [21 48],[1.55405405 3.44594595] ; [21.44594595 47.55405405],0
n2,1,0.704389,0.143946,[2 1] ; [26  8],[2.27027027 0.72972973] ; [25.72972973  8.27027027],0
n6,1,0.723342,0.125313,[4 1] ; [75 28],[3.65740741 1.34259259] ; [75.34259259 27.65740741],0
a2,1,0.730698,0.118472,[1 4] ; [15 89],[0.73394495 4.26605505] ; [15.26605505 88.73394495],0
n3,1,0.773643,0.082721,[2 1] ; [26  9],[2.21052632 0.78947368] ; [25.78947368  9.21052632],0
v3,1,0.890366,0.019,[1 3] ; [29 74],[1.12149533 2.87850467] ; [28.87850467 74.12149533],0
u3,1,0.894876,0.01746,[1 1] ; [23 19],[1.09090909 0.90909091] ; [22.90909091 19.09090909],0
d3,1,0.918711,0.010416,[3 2] ; [60 44],[2.88990826 2.11009174] ; [60.11009174 43.88990826],0
u2,1,0.91932,0.01026,[1 1] ; [19 22],[0.93023256 1.06976744] ; [19.06976744 21.93023256],0
b5,1,0.944953,0.004767,[3 2] ; [64 40],[3.0733945 1.9266055] ; [63.9266055 40.0733945],0
a7,1,0.972464,0.001192,[3 2] ; [61 42],[2.96296296 2.03703704] ; [61.03703704 41.96296296],0
a3,1,0.986339,0.000293,[3 2] ; [62 42],[2.98165138 2.01834862] ; [62.01834862 41.98165138],0
