Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.283977,1.147959,[6 1] ; [1 1],[5.44444444 1.55555556] ; [1.55555556 0.44444444],0
a7,1,0.283977,1.147959,[6 1] ; [1 1],[5.44444444 1.55555556] ; [1.55555556 0.44444444],0
s1,1,0.283977,1.147959,[1 6] ; [1 1],[1.55555556 5.44444444] ; [0.44444444 1.55555556],0
n4,1,0.283977,1.147959,[6 1] ; [1 1],[5.44444444 1.55555556] ; [1.55555556 0.44444444],0
v4,1,0.283977,1.147959,[6 1] ; [1 1],[5.44444444 1.55555556] ; [1.55555556 0.44444444],0
p10,1,0.283977,1.147959,[6 1] ; [1 1],[5.44444444 1.55555556] ; [1.55555556 0.44444444],0
a6,1,0.283977,1.147959,[6 1] ; [1 1],[5.44444444 1.55555556] ; [1.55555556 0.44444444],0
b2,1,0.427355,0.63,[1 4] ; [1 1],[1.42857143 3.57142857] ; [0.57142857 1.42857143],0
n1,1,0.427355,0.63,[4 1] ; [1 1],[3.57142857 1.42857143] ; [1.42857143 0.57142857],0
b3,1,0.427355,0.63,[1 4] ; [1 1],[1.42857143 3.57142857] ; [0.57142857 1.42857143],0
d1,1,0.57075,0.321429,[5 2] ; [1 1],[4.66666667 2.33333333] ; [1.33333333 0.66666667],0
d2,1,0.57075,0.321429,[5 2] ; [1 1],[4.66666667 2.33333333] ; [1.33333333 0.66666667],0
d3,1,0.57075,0.321429,[5 2] ; [1 1],[4.66666667 2.33333333] ; [1.33333333 0.66666667],0
d4,1,0.57075,0.321429,[5 2] ; [1 1],[4.66666667 2.33333333] ; [1.33333333 0.66666667],0
v2,1,0.57075,0.321429,[2 5] ; [1 1],[2.33333333 4.66666667] ; [0.66666667 1.33333333],0
a3,1,0.57075,0.321429,[5 2] ; [1 1],[4.66666667 2.33333333] ; [1.33333333 0.66666667],0
p6,1,0.57075,0.321429,[2 5] ; [1 1],[2.33333333 4.66666667] ; [0.66666667 1.33333333],0
n3,1,0.80915,0.058333,[2 3] ; [1 1],[2.14285714 2.85714286] ; [0.85714286 1.14285714],0
p2,1,0.857714,0.032143,[4 3] ; [1 1],[3.88888889 3.11111111] ; [1.11111111 0.88888889],0
p3,1,0.857714,0.032143,[4 3] ; [1 1],[3.88888889 3.11111111] ; [1.11111111 0.88888889],0
v1,1,0.857714,0.032143,[4 3] ; [1 1],[3.88888889 3.11111111] ; [1.11111111 0.88888889],0
