Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,91.23252,[30 82] ; [107  14],[65.85407725 46.14592275] ; [71.14592275 49.85407725],1
s8,1,1e-06,24.428265,[18 95] ; [56 66],[35.58297872 77.41702128] ; [38.41702128 83.58297872],1
s5,1,9e-06,19.648108,[17 94] ; [48 66],[32.06666667 78.93333333] ; [32.93333333 81.06666667],1
p2,1,1.5e-05,18.73628,[55 60] ; [91 30],[71.1440678 43.8559322] ; [74.8559322 46.1440678],1
s2,1,2e-05,18.150603,[34 80] ; [70 52],[50.23728814 63.76271186] ; [53.76271186 68.23728814],1
p6,1,0.000122,14.768692,[17 94] ; [46 76],[30.01287554 80.98712446] ; [32.98712446 89.01287554],1
s6,1,0.000151,14.358805,[49 64] ; [81 38],[63.31896552 49.68103448] ; [66.68103448 52.31896552],1
s7,1,0.000217,13.675188,[29 76] ; [59 54],[42.3853211 62.6146789] ; [45.6146789 67.3853211],1
n6,1,0.000268,13.282734,[61 52] ; [92 28],[74.20171674 38.79828326] ; [78.79828326 41.20171674],1
v4,1,0.000323,12.930695,[84 29] ; [112  10],[94.24680851 18.75319149] ; [101.75319149  20.24680851],1
r4,1,0.000341,12.828249,[69 46] ; [99 23],[81.51898734 33.48101266] ; [86.48101266 35.51898734],1
r1,1,0.001331,10.299433,[66 47] ; [95 27],[77.41702128 35.58297872] ; [83.58297872 38.41702128],0
r2,1,0.002546,9.107516,[91 21] ; [113   7],[98.48275862 13.51724138] ; [105.51724138  14.48275862],0
p7,1,0.002832,8.912533,[41 73] ; [66 53],[52.35193133 61.64806867] ; [54.64806867 64.35193133],0
r3,1,0.008189,6.99168,[82 32] ; [104  17],[90.22978723 23.77021277] ; [95.77021277 25.22978723],0
v2,1,0.009501,6.726225,[38 74] ; [60 58],[47.72173913 64.27826087] ; [50.27826087 67.72173913],0
v1,1,0.012938,6.177579,[37 77] ; [59 63],[46.37288136 67.62711864] ; [49.62711864 72.37288136],0
n2,1,0.019068,5.49523,[28 25] ; [32 10],[33.47368421 19.52631579] ; [26.52631579 15.47368421],0
p8,1,0.020634,5.35744,[26 87] ; [45 77],[34.14042553 78.85957447] ; [36.85957447 85.14042553],0
d1,1,0.023051,5.164654,[49 66] ; [70 52],[57.74261603 57.25738397] ; [61.25738397 60.74261603],0
d4,1,0.031301,4.636404,[78 35] ; [99 23],[85.1106383 27.8893617] ; [91.8893617 30.1106383],0
d3,1,0.03902,4.260009,[65 49] ; [84 36],[72.58974359 41.41025641] ; [76.41025641 43.58974359],0
d5,1,0.039063,4.258125,[78 36] ; [97 24],[84.89361702 29.10638298] ; [90.10638298 30.89361702],0
a7,1,0.047137,3.940503,[69 45] ; [88 33],[76.16170213 37.83829787] ; [80.83829787 40.16170213],0
p4,1,0.047396,3.931274,[41 73] ; [59 62],[48.5106383 65.4893617] ; [51.4893617 69.5106383],0
s3,1,0.085693,2.953482,[48 64] ; [66 56],[54.56410256 57.43589744] ; [59.43589744 62.56410256],0
n3,1,0.086324,2.941628,[27 23] ; [30 12],[30.97826087 19.02173913] ; [26.02173913 15.97826087],0
a3,1,0.09471,2.79243,[66 46] ; [84 37],[72.10300429 39.89699571] ; [77.89699571 43.10300429],0
n5,1,0.103536,2.650206,[62 51] ; [79 42],[68.08974359 44.91025641] ; [72.91025641 48.08974359],0
p12,1,0.11377,2.501058,[  1 114] ; [  5 117],[  2.91139241 112.08860759] ; [  3.08860759 118.91139241],0
v3,1,0.134705,2.23743,[29 78] ; [44 77],[34.25877193 72.74122807] ; [38.74122807 82.25877193],0
a1,1,0.16585,1.920058,[ 11 104] ; [  6 116],[  8.24894515 106.75105485] ; [  8.75105485 113.24894515],0
n4,1,0.206277,1.597365,[66 47] ; [81 41],[70.68510638 42.31489362] ; [76.31489362 45.68510638],0
d2,1,0.212055,1.557343,[51 62] ; [65 57],[55.7787234 57.2212766] ; [60.2212766 61.7787234],0
s4,1,0.238605,1.388818,[20 94] ; [29 93],[23.66949153 90.33050847] ; [25.33050847 96.66949153],0
u3,1,0.246993,1.340232,[21 28] ; [20 16],[23.63529412 25.36470588] ; [17.36470588 18.63529412],0
a5,1,0.247434,1.337735,[68 47] ; [81 41],[72.29957806 42.70042194] ; [76.70042194 45.29957806],0
b1,1,0.257884,1.28008,[65 50] ; [60 62],[60.65400844 54.34599156] ; [64.34599156 57.65400844],0
s1,1,0.265648,1.239081,[ 11 103] ; [  7 114],[  8.73191489 105.26808511] ; [  9.26808511 111.73191489],0
n1,1,0.2823,1.155986,[23 29] ; [14 28],[20.46808511 31.53191489] ; [16.53191489 25.46808511],0
u1,1,0.371416,0.798921,[ 15 100] ; [ 21 101],[17.46835443 97.53164557] ; [ 18.53164557 103.46835443],0
p3,1,0.461246,0.542868,[39 75] ; [47 74],[41.71914894 72.28085106] ; [44.28085106 76.71914894],0
a6,1,0.481778,0.494836,[64 50] ; [74 48],[66.66101695 47.33898305] ; [71.33898305 50.66101695],0
p5,1,0.495469,0.464629,[  6 108] ; [  9 112],[  7.27659574 106.72340426] ; [  7.72340426 113.27659574],0
a4,1,0.498574,0.457971,[46 67] ; [55 67],[48.56595745 64.43404255] ; [52.43404255 69.56595745],0
u2,1,0.61176,0.257619,[19 28] ; [17 20],[20.14285714 26.85714286] ; [15.85714286 21.14285714],0
b2,1,0.722794,0.125832,[23 46] ; [17 39],[22.08 46.92] ; [17.92 38.08],0
b3,1,0.722794,0.125832,[23 46] ; [17 39],[22.08 46.92] ; [17.92 38.08],0
a8,1,0.748942,0.102422,[11 94] ; [10 99],[10.30373832 94.69626168] ; [10.69626168 98.30373832],0
