Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000121,14.7767,[119  16] ; [31 18],[110.05434783  24.94565217] ; [39.94565217  9.05434783],1
p10,1,0.000218,13.671086,[109  24] ; [27 22],[99.38461538 33.61538462] ; [36.61538462 12.38461538],1
p9,1,0.000729,11.414367,[111  21] ; [29 19],[102.66666667  29.33333333] ; [37.33333333 10.66666667],1
r4,1,0.001595,9.965685,[125  10] ; [37 12],[118.85869565  16.14130435] ; [43.14130435  5.85869565],0
p8,1,0.004189,8.199802,[72 60] ; [15 34],[63.44751381 68.55248619] ; [23.55248619 25.44751381],0
b1,1,0.008569,6.910461,[48 87] ; [28 21],[55.76086957 79.23913043] ; [20.23913043 28.76086957],0
n6,1,0.013801,6.063433,[114  20] ; [33 15],[108.23076923  25.76923077] ; [38.76923077  9.23076923],0
r3,1,0.019621,5.445347,[131   3] ; [44  5],[128.1420765   5.8579235] ; [46.8579235  2.1420765],0
b5,1,0.022521,5.205081,[77 58] ; [37 12],[83.64130435 51.35869565] ; [30.35869565 18.64130435],0
r1,1,0.036753,4.361806,[109  25] ; [32 16],[103.81318681  30.18681319] ; [37.18681319 10.81318681],0
d2,1,0.044591,4.034033,[48 87] ; [25 23],[53.85245902 81.14754098] ; [19.14754098 28.85245902],0
v3,1,0.057501,3.608032,[51 83] ; [11 37],[45.64835165 88.35164835] ; [16.35164835 31.64835165],0
s8,1,0.058974,3.566006,[57 77] ; [13 35],[51.53846154 82.46153846] ; [18.46153846 29.53846154],0
s7,1,0.083466,2.996079,[59 72] ; [14 32],[54.02824859 76.97175141] ; [18.97175141 27.02824859],0
s1,1,0.132329,2.264973,[  4 129] ; [ 4 45],[  5.84615385 127.15384615] ; [ 2.15384615 46.84615385],0
d4,1,0.145791,2.115744,[101  34] ; [40  7],[104.58791209  30.41208791] ; [36.41208791 10.58791209],0
d3,1,0.172187,1.863798,[83 52] ; [23 23],[79.06077348 55.93922652] ; [26.93922652 19.06077348],0
v4,1,0.211426,1.561638,[128   5] ; [44  4],[126.38674033   6.61325967] ; [45.61325967  2.38674033],0
a2,1,0.221348,1.495607,[ 20 115] ; [11 38],[ 22.74456522 112.25543478] ; [ 8.25543478 40.74456522],0
v2,1,0.223666,1.480696,[79 52] ; [23 23],[75.49152542 55.50847458] ; [26.50847458 19.49152542],0
p6,1,0.2325,1.425501,[31 99] ; [16 33],[34.13407821 95.86592179] ; [12.86592179 36.13407821],0
n4,1,0.251002,1.31772,[99 36] ; [31 17],[95.90163934 39.09836066] ; [34.09836066 13.90163934],0
u3,1,0.284157,1.147102,[21 24] ; [ 5 11],[19.18032787 25.81967213] ; [6.81967213 9.18032787],0
n1,1,0.303626,1.058201,[ 8 24] ; [ 7 11],[ 9.6 22.4] ; [ 5.4 12.6],0
v1,1,0.311482,1.024383,[63 68] ; [19 29],[60.01117318 70.98882682] ; [21.98882682 26.01117318],0
n2,1,0.315336,1.008192,[23  9] ; [16  3],[24.47058824  7.52941176] ; [14.52941176  4.47058824],0
a6,1,0.3473,0.883298,[79 55] ; [32 16],[81.72527473 52.27472527] ; [29.27472527 18.72527473],0
p1,1,0.351069,0.86959,[  7 127] ; [ 1 48],[  5.8579235 128.1420765] ; [ 2.1420765 46.8579235],0
n5,1,0.495636,0.464268,[91 43] ; [30 18],[89.08791209 44.91208791] ; [31.91208791 16.08791209],0
s6,1,0.535724,0.383523,[81 51] ; [27 21],[79.2 52.8] ; [28.8 19.2],0
s2,1,0.537639,0.379933,[62 73] ; [20 29],[60.16304348 74.83695652] ; [21.83695652 27.16304348],0
b4,1,0.540652,0.374332,[73 62] ; [24 25],[71.16847826 63.83152174] ; [25.83152174 23.16847826],0
a4,1,0.555353,0.347815,[46 89] ; [19 30],[47.69021739 87.30978261] ; [17.30978261 31.69021739],0
a5,1,0.572869,0.317906,[82 53] ; [32 17],[83.64130435 51.35869565] ; [30.35869565 18.64130435],0
a7,1,0.589722,0.290779,[87 48] ; [33 15],[88.52459016 46.47540984] ; [31.47540984 16.52459016],0
n3,1,0.632811,0.228268,[26  7] ; [16  3],[26.65384615  6.34615385] ; [15.34615385  3.65384615],0
s3,1,0.677981,0.172408,[73 61] ; [25 24],[71.75956284 62.24043716] ; [26.24043716 22.75956284],0
s5,1,0.683767,0.165916,[41 92] ; [13 34],[39.9 93.1] ; [14.1 32.9],0
