Feature,DoF,P Value,Chi Square,Is Significant
a1,1,8.8e-05,15.370629,1
b2,1,9.9e-05,15.148657,1
b3,1,9.9e-05,15.148657,1
a2,1,0.000272,13.252731,1
s8,1,0.000303,13.050263,1
p5,1,0.00081,11.218311,1
v3,1,0.002893,8.873484,0
d2,1,0.003975,8.295385,0
s3,1,0.006145,7.507398,0
a4,1,0.007805,7.077764,0
s7,1,0.00827,6.974156,0
s2,1,0.010447,6.55697,0
d1,1,0.012057,6.302425,0
p12,1,0.012201,6.28149,0
v1,1,0.023205,5.153119,0
p3,1,0.028045,4.82531,0
u1,1,0.038255,4.293666,0
s6,1,0.053912,3.715418,0
p4,1,0.061525,3.495801,0
a5,1,0.091226,2.852604,0
p6,1,0.132389,2.264265,0
a8,1,0.133021,2.256887,0
v2,1,0.178477,1.810258,0
d3,1,0.247806,1.335633,0
s1,1,0.260715,1.264957,0
p8,1,0.275601,1.188655,0
s4,1,0.384563,0.756065,0
n4,1,0.513161,0.427617,0
a6,1,0.588219,0.293134,0
b4,1,0.641743,0.21647,0
p7,1,0.644127,0.213385,0
r1,1,0.658441,0.195423,0
a7,1,0.66268,0.190284,0
d5,1,0.751007,0.100686,0
p2,1,0.792172,0.069428,0
p1,1,0.86236,0.030058,0
s5,1,0.885257,0.020825,0
b5,1,0.949532,0.004006,0
