Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.016838,5.7132,[1 1] ; [ 1 24],[0.14814815 1.85185185] ; [ 1.85185185 23.14814815],0
s8,1,0.056332,3.642213,[1 1] ; [ 2 25],[0.20689655 1.79310345] ; [ 2.79310345 24.20689655],0
s4,1,0.123819,2.368333,[1 1] ; [ 3 24],[0.27586207 1.72413793] ; [ 3.72413793 23.27586207],0
p8,1,0.134169,2.24359,[1 1] ; [ 3 23],[0.28571429 1.71428571] ; [ 3.71428571 22.28571429],0
a8,1,0.14549,2.118913,[1 1] ; [ 3 22],[0.2962963 1.7037037] ; [ 3.7037037 21.2962963],0
d2,1,0.203708,1.615586,[1 1] ; [ 4 23],[0.34482759 1.65517241] ; [ 4.65517241 22.34482759],0
v2,1,0.218065,1.517057,[1 1] ; [ 4 22],[0.35714286 1.64285714] ; [ 4.64285714 21.35714286],0
d1,1,0.288916,1.124665,[1 1] ; [ 5 22],[0.4137931 1.5862069] ; [ 5.5862069 21.4137931],0
s2,1,0.288916,1.124665,[1 1] ; [ 5 22],[0.4137931 1.5862069] ; [ 5.5862069 21.4137931],0
p10,1,0.396818,0.717949,[1 1] ; [ 6 20],[0.5 1.5] ; [ 6.5 19.5],0
u2,1,0.64315,0.214646,[1 1] ; [ 5 10],[0.70588235 1.29411765] ; [5.29411765 9.70588235],0
d3,1,0.715441,0.132903,[1 1] ; [10 17],[0.75862069 1.24137931] ; [10.24137931 16.75862069],0
d4,1,0.715441,0.132903,[1 1] ; [17 10],[1.24137931 0.75862069] ; [16.75862069 10.24137931],0
b5,1,0.797533,0.065813,[1 1] ; [16 11],[1.17241379 0.82758621] ; [15.82758621 11.17241379],0
p2,1,0.797533,0.065813,[1 1] ; [11 16],[0.82758621 1.17241379] ; [11.17241379 15.82758621],0
n6,1,0.83224,0.044872,[1 1] ; [11 15],[0.85714286 1.14285714] ; [11.14285714 14.85714286],0
n5,1,0.959668,0.002557,[1 1] ; [13 14],[0.96551724 1.03448276] ; [13.03448276 13.96551724],0
