Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.118991,2.430556,[1 1] ; [11  1],[1.71428571 0.28571429] ; [10.28571429  1.71428571],0
p10,1,0.140213,2.17562,[1 1] ; [10  1],[1.69230769 0.30769231] ; [9.30769231 1.69230769],0
d5,1,0.287495,1.131313,[1 1] ; [10  2],[1.57142857 0.42857143] ; [9.42857143 2.57142857],0
d4,1,0.468717,0.525,[1 1] ; [9 3],[1.42857143 0.57142857] ; [8.57142857 3.42857143],0
a3,1,0.648807,0.207407,[1 1] ; [8 4],[1.28571429 0.71428571] ; [7.71428571 4.28571429],0
p7,1,0.648807,0.207407,[1 1] ; [8 4],[1.28571429 0.71428571] ; [7.71428571 4.28571429],0
a5,1,0.648807,0.207407,[1 1] ; [8 4],[1.28571429 0.71428571] ; [7.71428571 4.28571429],0
d3,1,0.648807,0.207407,[1 1] ; [4 8],[0.71428571 1.28571429] ; [4.28571429 7.71428571],0
a8,1,0.715388,0.132955,[1 1] ; [4 7],[0.76923077 1.23076923] ; [4.23076923 6.76923077],0
s2,1,0.715388,0.132955,[1 1] ; [4 7],[0.76923077 1.23076923] ; [4.23076923 6.76923077],0
p3,1,0.825498,0.048611,[1 1] ; [5 7],[0.85714286 1.14285714] ; [5.14285714 6.85714286],0
r1,1,0.825498,0.048611,[1 1] ; [7 5],[1.14285714 0.85714286] ; [6.85714286 5.14285714],0
r2,1,0.825498,0.048611,[1 1] ; [5 7],[0.85714286 1.14285714] ; [5.14285714 6.85714286],0
b5,1,0.825498,0.048611,[1 1] ; [7 5],[1.14285714 0.85714286] ; [6.85714286 5.14285714],0
a7,1,0.825498,0.048611,[1 1] ; [7 5],[1.14285714 0.85714286] ; [6.85714286 5.14285714],0
a4,1,0.825498,0.048611,[1 1] ; [5 7],[0.85714286 1.14285714] ; [5.14285714 6.85714286],0
r4,1,1.0,0.0,[1 1] ; [6 6],[1. 1.] ; [6. 6.],0
p4,1,1.0,0.0,[1 1] ; [6 6],[1. 1.] ; [6. 6.],0
p6,1,1.0,0.0,[1 1] ; [6 6],[1. 1.] ; [6. 6.],0
b1,1,1.0,0.0,[1 1] ; [6 6],[1. 1.] ; [6. 6.],0
