Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.041781,4.144061,[1 1] ; [ 2 28],[0.1875 1.8125] ; [ 2.8125 27.1875],0
p5,1,0.046131,3.976806,[1 1] ; [ 2 27],[0.19354839 1.80645161] ; [ 2.80645161 26.19354839],0
s5,1,0.09769,2.742857,[1 1] ; [ 3 27],[0.25 1.75] ; [ 3.75 26.25],0
p6,1,0.178133,1.81313,[1 1] ; [ 4 25],[0.32258065 1.67741935] ; [ 4.67741935 24.32258065],0
v3,1,0.242238,1.367521,[1 1] ; [ 5 25],[0.375 1.625] ; [ 5.625 24.375],0
s7,1,0.288916,1.124665,[1 1] ; [ 5 22],[0.4137931 1.5862069] ; [ 5.5862069 21.4137931],0
d1,1,0.320372,0.987429,[1 1] ; [ 6 24],[0.4375 1.5625] ; [ 6.5625 23.4375],0
v2,1,0.499405,0.4562,[1 1] ; [ 8 21],[0.58064516 1.41935484] ; [ 8.41935484 20.58064516],0
s3,1,0.522903,0.408163,[1 1] ; [ 8 20],[0.6 1.4] ; [ 8.4 19.6],0
d3,1,0.554628,0.349091,[1 1] ; [ 9 21],[0.625 1.375] ; [ 9.375 20.625],0
n5,1,0.630872,0.23088,[1 1] ; [20 10],[1.3125 0.6875] ; [19.6875 10.3125],0
r1,1,0.630872,0.23088,[1 1] ; [10 20],[0.6875 1.3125] ; [10.3125 19.6875],0
p4,1,0.706082,0.142222,[1 1] ; [11 19],[0.75 1.25] ; [11.25 18.75],0
a6,1,0.706082,0.142222,[1 1] ; [11 19],[0.75 1.25] ; [11.25 18.75],0
p7,1,0.706082,0.142222,[1 1] ; [11 19],[0.75 1.25] ; [11.25 18.75],0
a5,1,0.780394,0.077733,[1 1] ; [18 12],[1.1875 0.8125] ; [17.8125 12.1875],0
b5,1,0.854,0.033862,[1 1] ; [17 13],[1.125 0.875] ; [16.875 13.125],0
