Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000485,12.173118,[5 3] ; [ 2 26],[1.55555556 6.44444444] ; [ 5.44444444 22.55555556],1
p8,1,0.015725,5.833333,[3 4] ; [ 2 26],[1. 6.] ; [ 4. 24.],0
p7,1,0.032125,4.591837,[4 4] ; [ 4 24],[1.77777778 6.22222222] ; [ 6.22222222 21.77777778],0
a5,1,0.048595,3.889286,[6 2] ; [10 18],[3.55555556 4.44444444] ; [12.44444444 15.55555556],0
v2,1,0.064078,3.428571,[4 4] ; [ 5 23],[2. 6.] ; [ 7. 21.],0
d3,1,0.074343,3.184432,[6 2] ; [11 17],[3.77777778 4.22222222] ; [13.22222222 14.77777778],0
b5,1,0.074343,3.184432,[6 2] ; [11 17],[3.77777778 4.22222222] ; [13.22222222 14.77777778],0
s6,1,0.111568,2.531868,[4 4] ; [ 6 22],[2.22222222 5.77777778] ; [ 7.77777778 20.22222222],0
r4,1,0.143432,2.140746,[3 5] ; [ 4 24],[1.55555556 6.44444444] ; [ 5.44444444 22.55555556],0
v3,1,0.143432,2.140746,[3 5] ; [ 4 24],[1.55555556 6.44444444] ; [ 5.44444444 22.55555556],0
p2,1,0.143432,2.140746,[3 5] ; [ 4 24],[1.55555556 6.44444444] ; [ 5.44444444 22.55555556],0
s2,1,0.238569,1.389031,[3 5] ; [ 5 23],[1.77777778 6.22222222] ; [ 6.22222222 21.77777778],0
a7,1,0.243878,1.358036,[5 3] ; [11 17],[3.55555556 4.44444444] ; [12.44444444 15.55555556],0
a6,1,0.243878,1.358036,[5 3] ; [11 17],[3.55555556 4.44444444] ; [12.44444444 15.55555556],0
n5,1,0.243878,1.358036,[3 5] ; [17 11],[4.44444444 3.55555556] ; [15.55555556 12.44444444],0
s1,1,0.302816,1.061751,[2 6] ; [ 3 25],[1.11111111 6.88888889] ; [ 3.88888889 24.11111111],0
b1,1,0.326359,0.963291,[3 5] ; [16 12],[4.22222222 3.77777778] ; [14.77777778 13.22222222],0
p11,1,0.354539,0.857143,[1 7] ; [ 8 20],[2. 6.] ; [ 7. 21.],0
b2,1,0.363646,0.825263,[1 4] ; [ 8 11],[1.875 3.125] ; [ 7.125 11.875],0
b3,1,0.363646,0.825263,[1 4] ; [ 8 11],[1.875 3.125] ; [ 7.125 11.875],0
n4,1,0.464795,0.534323,[4 4] ; [18 10],[4.88888889 3.11111111] ; [17.11111111 10.88888889],0
a4,1,0.528708,0.396873,[2 6] ; [10 17],[2.74285714 5.25714286] ; [ 9.25714286 17.74285714],0
n3,1,0.539222,0.376984,[2 2] ; [ 5 10],[1.47368421 2.52631579] ; [5.52631579 9.47368421],0
d4,1,0.57075,0.321429,[6 2] ; [18 10],[5.33333333 2.66666667] ; [18.66666667  9.33333333],0
r3,1,0.587746,0.293878,[4 4] ; [11 17],[3.33333333 4.66666667] ; [11.66666667 16.33333333],0
b4,1,0.587746,0.293878,[4 4] ; [17 11],[4.66666667 3.33333333] ; [16.33333333 11.66666667],0
n1,1,0.639207,0.21978,[1 3] ; [ 6 10],[1.4 2.6] ; [ 5.6 10.4],0
p6,1,0.651325,0.204234,[1 7] ; [ 2 25],[0.68571429 7.31428571] ; [ 2.31428571 24.68571429],0
r1,1,0.654001,0.200893,[3 5] ; [13 15],[3.55555556 4.44444444] ; [12.44444444 15.55555556],0
s3,1,0.673633,0.177381,[3 5] ; [ 8 19],[2.51428571 5.48571429] ; [ 8.48571429 18.51428571],0
n6,1,0.72647,0.122378,[3 4] ; [10 18],[2.6 4.4] ; [10.4 17.6],0
r2,1,0.727383,0.121528,[5 3] ; [15 12],[4.57142857 3.42857143] ; [15.42857143 11.57142857],0
a3,1,0.781745,0.076754,[4 4] ; [15 12],[4.34285714 3.65714286] ; [14.65714286 12.34285714],0
d1,1,0.786351,0.073469,[3 5] ; [12 16],[3.33333333 4.66666667] ; [11.66666667 16.33333333],0
n2,1,0.80725,0.059524,[1 3] ; [ 5 11],[1.2 2.8] ; [ 4.8 11.2],0
v1,1,0.830324,0.045918,[2 6] ; [ 6 22],[1.77777778 6.22222222] ; [ 6.22222222 21.77777778],0
d5,1,0.85837,0.031844,[4 4] ; [15 13],[4.22222222 3.77777778] ; [14.77777778 13.22222222],0
a2,1,0.887288,0.020089,[1 7] ; [ 3 25],[0.88888889 7.11111111] ; [ 3.11111111 24.88888889],0
s5,1,0.897515,0.01659,[1 7] ; [ 4 24],[1.11111111 6.88888889] ; [ 3.88888889 24.11111111],0
d2,1,0.926661,0.008473,[4 4] ; [14 13],[4.11428571 3.88571429] ; [13.88571429 13.11428571],0
u2,1,0.936802,0.006287,[1 3] ; [ 3 10],[0.94117647 3.05882353] ; [3.05882353 9.94117647],0
