Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.131411,2.275761,[ 10 111] ; [1 2],[ 10.73387097 110.26612903] ; [0.26612903 2.73387097],0
b2,1,0.189764,1.719447,[17 39] ; [2 1],[18.03389831 37.96610169] ; [0.96610169 2.03389831],0
b3,1,0.189764,1.719447,[17 39] ; [2 1],[18.03389831 37.96610169] ; [0.96610169 2.03389831],0
p9,1,0.253498,1.303922,[107  14] ; [2 1],[106.36290323  14.63709677] ; [2.63709677 0.36290323],0
b5,1,0.308225,1.038266,[76 46] ; [1 2],[75.152 46.848] ; [1.848 1.152],0
p3,1,0.330178,0.948201,[47 74] ; [2 1],[47.81451613 73.18548387] ; [1.18548387 1.81451613],0
a6,1,0.339916,0.910747,[74 48] ; [1 2],[73.2 48.8] ; [1.8 1.2],0
b4,1,0.423377,0.640923,[69 53] ; [1 2],[68.32 53.68] ; [1.68 1.32],0
p7,1,0.446794,0.578773,[66 53] ; [1 2],[65.35245902 53.64754098] ; [1.64754098 1.35245902],0
a4,1,0.45835,0.54992,[55 67] ; [2 1],[55.632 66.368] ; [1.368 1.632],0
u1,1,0.468863,0.524654,[ 21 101] ; [1 2],[ 21.472 100.528] ; [0.528 2.472],0
s8,1,0.476164,0.507637,[56 66] ; [2 1],[56.608 65.392] ; [1.392 1.608],0
v1,1,0.53088,0.392707,[59 63] ; [2 1],[59.536 62.464] ; [1.464 1.536],0
v2,1,0.588284,0.293032,[60 58] ; [2 1],[60.46280992 57.53719008] ; [1.53719008 1.46280992],0
a2,1,0.673839,0.177144,[28 94] ; [1 2],[28.304 93.696] ; [0.696 2.304],0
p2,1,0.735785,0.113866,[91 30] ; [2 1],[90.75 30.25] ; [2.25 0.75],0
a7,1,0.816193,0.054031,[88 33] ; [2 1],[87.82258065 33.17741935] ; [2.17741935 0.82258065],0
d3,1,0.901041,0.015462,[84 36] ; [2 1],[83.90243902 36.09756098] ; [2.09756098 0.90243902],0
a3,1,0.918567,0.010453,[84 37] ; [2 1],[83.91935484 37.08064516] ; [2.08064516 0.91935484],0
