Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.072414,3.227431,[7 1] ; [1 2],[5.81818182 2.18181818] ; [2.18181818 0.81818182],0
a2,1,0.157299,2.0,[2 7] ; [2 1],[3. 6.] ; [1. 2.],0
s2,1,0.197121,1.66358,[1 8] ; [1 1],[1.63636364 7.36363636] ; [0.36363636 1.63636364],0
p1,1,0.371093,0.8,[1 8] ; [1 2],[1.5 7.5] ; [0.5 2.5],0
s5,1,0.490153,0.47619,[2 6] ; [1 1],[2.4 5.6] ; [0.6 1.4],0
a4,1,0.504985,0.444444,[4 5] ; [2 1],[4.5 4.5] ; [1.5 1.5],0
v1,1,0.621014,0.244444,[4 4] ; [2 1],[4.36363636 3.63636364] ; [1.63636364 1.36363636],0
s8,1,0.657619,0.196429,[3 6] ; [1 1],[3.27272727 5.72727273] ; [0.72727273 1.27272727],0
s6,1,0.657619,0.196429,[3 6] ; [1 1],[3.27272727 5.72727273] ; [0.72727273 1.27272727],0
v4,1,0.657619,0.196429,[6 3] ; [1 1],[5.72727273 3.27272727] ; [1.27272727 0.72727273],0
b4,1,0.700311,0.148148,[7 2] ; [2 1],[6.75 2.25] ; [2.25 0.75],0
d3,1,0.700311,0.148148,[7 2] ; [2 1],[6.75 2.25] ; [2.25 0.75],0
n4,1,0.700311,0.148148,[7 2] ; [2 1],[6.75 2.25] ; [2.25 0.75],0
a6,1,0.700311,0.148148,[7 2] ; [2 1],[6.75 2.25] ; [2.25 0.75],0
b5,1,0.735317,0.114286,[5 4] ; [2 1],[5.25 3.75] ; [1.75 1.25],0
b1,1,0.735317,0.114286,[5 4] ; [2 1],[5.25 3.75] ; [1.75 1.25],0
r3,1,0.886508,0.02037,[4 5] ; [1 1],[4.09090909 4.90909091] ; [0.90909091 1.09090909],0
s3,1,0.886508,0.02037,[4 5] ; [1 1],[4.09090909 4.90909091] ; [0.90909091 1.09090909],0
d1,1,1.0,0.0,[6 3] ; [2 1],[6. 3.] ; [2. 1.],0
a7,1,1.0,0.0,[6 3] ; [2 1],[6. 3.] ; [2. 1.],0
