Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.002992,8.812376,[ 5 11] ; [14  3],[9.21212121 6.78787879] ; [9.78787879 7.21212121],0
p8,1,0.007595,7.126617,[ 3 13] ; [11  6],[6.78787879 9.21212121] ; [7.21212121 9.78787879],0
p3,1,0.016351,5.764706,[ 5 12] ; [12  5],[8.5 8.5] ; [8.5 8.5],0
p6,1,0.084695,2.972426,[ 3 13] ; [8 9],[ 5.33333333 10.66666667] ; [ 5.66666667 11.33333333],0
s2,1,0.118989,2.430576,[12  5] ; [7 9],[9.78787879 7.21212121] ; [9.21212121 6.78787879],0
b1,1,0.169327,1.888889,[ 7 10] ; [11  6],[9. 8.] ; [9. 8.],0
p2,1,0.203225,1.619048,[12  5] ; [15  2],[13.5  3.5] ; [13.5  3.5],0
v1,1,0.234417,1.413856,[11  4] ; [9 8],[9.375 5.625] ; [10.625  6.375],0
a4,1,0.243537,1.36,[ 3 14] ; [ 6 11],[ 4.5 12.5] ; [ 4.5 12.5],0
a3,1,0.271434,1.209486,[13  4] ; [10  7],[11.5  5.5] ; [11.5  5.5],0
v3,1,0.281136,1.161589,[ 2 15] ; [ 4 11],[ 3.1875 13.8125] ; [ 2.8125 12.1875],0
p1,1,0.287065,1.133333,[ 1 16] ; [ 3 14],[ 2. 15.] ; [ 2. 15.],0
r3,1,0.287065,1.133333,[14  3] ; [16  1],[15.  2.] ; [15.  2.],0
d4,1,0.287065,1.133333,[16  1] ; [14  3],[15.  2.] ; [15.  2.],0
n3,1,0.3017,1.066667,[2 4] ; [6 4],[3. 3.] ; [5. 5.],0
r2,1,0.316079,1.005103,[15  1] ; [14  3],[14.06060606  1.93939394] ; [14.93939394  2.06060606],0
s3,1,0.382797,0.761701,[13  4] ; [10  6],[11.84848485  5.15151515] ; [11.15151515  4.84848485],0
d3,1,0.451587,0.566667,[11  6] ; [13  4],[12.  5.] ; [12.  5.],0
r4,1,0.451587,0.566667,[11  6] ; [13  4],[12.  5.] ; [12.  5.],0
a5,1,0.485845,0.485714,[9 8] ; [11  6],[10.  7.] ; [10.  7.],0
p11,1,0.485845,0.485714,[9 8] ; [11  6],[10.  7.] ; [10.  7.],0
n4,1,0.491967,0.472222,[9 8] ; [ 7 10],[8. 9.] ; [8. 9.],0
b5,1,0.491967,0.472222,[10  7] ; [8 9],[9. 8.] ; [9. 8.],0
s8,1,0.491967,0.472222,[10  7] ; [8 9],[9. 8.] ; [9. 8.],0
r1,1,0.520171,0.413555,[11  6] ; [12  4],[11.84848485  5.15151515] ; [11.15151515  4.84848485],0
u3,1,0.55368,0.350765,[3 1] ; [4 3],[2.54545455 1.45454545] ; [4.45454545 2.54545455],0
v4,1,0.62822,0.234483,[14  3] ; [15  2],[14.5  2.5] ; [14.5  2.5],0
s6,1,0.671464,0.179894,[13  4] ; [14  3],[13.5  3.5] ; [13.5  3.5],0
p9,1,0.697476,0.151111,[12  5] ; [13  4],[12.5  4.5] ; [12.5  4.5],0
p10,1,0.713926,0.134387,[11  6] ; [12  5],[11.5  5.5] ; [11.5  5.5],0
b4,1,0.724159,0.124542,[11  6] ; [10  7],[10.5  6.5] ; [10.5  6.5],0
a7,1,0.729797,0.119298,[10  7] ; [9 8],[9.5 7.5] ; [9.5 7.5],0
d1,1,0.729797,0.119298,[10  7] ; [9 8],[9.5 7.5] ; [9.5 7.5],0
s7,1,0.881162,0.022349,[10  7] ; [9 7],[9.78787879 7.21212121] ; [9.21212121 6.78787879],0
b2,1,1.0,0.0,[5 7] ; [5 7],[5. 7.] ; [5. 7.],0
d5,1,1.0,0.0,[14  3] ; [14  3],[14.  3.] ; [14.  3.],0
n1,1,1.0,0.0,[3 3] ; [5 5],[3. 3.] ; [5. 5.],0
a6,1,1.0,0.0,[9 8] ; [9 8],[9. 8.] ; [9. 8.],0
v2,1,1.0,0.0,[8 9] ; [8 9],[8. 9.] ; [8. 9.],0
s4,1,1.0,0.0,[ 6 11] ; [ 6 11],[ 6. 11.] ; [ 6. 11.],0
u1,1,1.0,0.0,[ 1 16] ; [ 1 16],[ 1. 16.] ; [ 1. 16.],0
b3,1,1.0,0.0,[5 7] ; [5 7],[5. 7.] ; [5. 7.],0
n5,1,1.0,0.0,[ 7 10] ; [ 7 10],[ 7. 10.] ; [ 7. 10.],0
d2,1,1.0,0.0,[8 9] ; [8 9],[8. 9.] ; [8. 9.],0
