Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.029945,4.712441,[44 16] ; [55  7],[48.68852459 11.31147541] ; [50.31147541 11.68852459],0
d4,1,0.029945,4.712441,[44 16] ; [55  7],[48.68852459 11.31147541] ; [50.31147541 11.68852459],0
s7,1,0.030005,4.709033,[35 21] ; [24 33],[29.23893805 26.76106195] ; [29.76106195 27.23893805],0
a6,1,0.045566,3.997567,[31 29] ; [43 19],[36.39344262 23.60655738] ; [37.60655738 24.39344262],0
p3,1,0.057878,3.597181,[28 31] ; [19 43],[22.91735537 36.08264463] ; [24.08264463 37.91735537],0
r3,1,0.061751,3.489711,[48 12] ; [56  5],[51.57024793  8.42975207] ; [52.42975207  8.57024793],0
d3,1,0.066698,3.362466,[36 22] ; [48 14],[40.6 17.4] ; [43.4 18.6],0
p9,1,0.07116,3.256059,[49 10] ; [58  4],[52.17355372  6.82644628] ; [54.82644628  7.17355372],0
n1,1,0.080512,3.054545,[10 12] ; [ 4 16],[ 7.33333333 14.66666667] ; [ 6.66666667 13.33333333],0
d1,1,0.105043,2.62726,[30 30] ; [40 22],[34.42622951 25.57377049] ; [35.57377049 26.42622951],0
a7,1,0.110406,2.548398,[39 20] ; [49 13],[42.90909091 16.09090909] ; [45.09090909 16.90909091],0
u3,1,0.126279,2.337662,[10  4] ; [10 12],[7.77777778 6.22222222] ; [12.22222222  9.77777778],0
s5,1,0.129122,2.30303,[28 29] ; [20 37],[24. 33.] ; [24. 33.],0
v2,1,0.140716,2.170115,[26 33] ; [34 25],[30. 29.] ; [30. 29.],0
p1,1,0.160631,1.968271,[ 7 52] ; [ 3 59],[ 4.87603306 54.12396694] ; [ 5.12396694 56.87603306],0
s4,1,0.165174,1.926203,[11 49] ; [18 44],[14.26229508 45.73770492] ; [14.73770492 47.26229508],0
p4,1,0.173246,1.854629,[33 27] ; [26 35],[29.25619835 30.74380165] ; [29.74380165 31.25619835],0
a3,1,0.186538,1.74475,[45 15] ; [39 22],[41.65289256 18.34710744] ; [42.34710744 18.65289256],0
s2,1,0.190632,1.712728,[38 22] ; [32 30],[34.42622951 25.57377049] ; [35.57377049 26.42622951],0
b5,1,0.20699,1.592355,[34 26] ; [42 20],[37.37704918 22.62295082] ; [38.62295082 23.37704918],0
u1,1,0.264101,1.247133,[ 8 52] ; [13 49],[10.32786885 49.67213115] ; [10.67213115 51.32786885],0
d2,1,0.270975,1.211803,[35 25] ; [30 32],[31.96721311 28.03278689] ; [33.03278689 28.96721311],0
u2,1,0.286308,1.136902,[8 6] ; [ 9 14],[6.43243243 7.56756757] ; [10.56756757 12.43243243],0
d5,1,0.29468,1.098116,[45 14] ; [52 10],[47.29752066 11.70247934] ; [49.70247934 12.29752066],0
p5,1,0.335855,0.926189,[ 3 56] ; [ 6 56],[ 4.38842975 54.61157025] ; [ 4.61157025 57.38842975],0
s3,1,0.355783,0.852724,[35 25] ; [31 31],[32.45901639 27.54098361] ; [33.54098361 28.45901639],0
s8,1,0.371513,0.798597,[30 30] ; [26 36],[27.54098361 32.45901639] ; [28.45901639 33.54098361],0
b2,1,0.383272,0.760181,[ 7 21] ; [10 18],[ 8.5 19.5] ; [ 8.5 19.5],0
b3,1,0.383272,0.760181,[ 7 21] ; [10 18],[ 8.5 19.5] ; [ 8.5 19.5],0
p8,1,0.423775,0.639824,[20 40] ; [25 37],[22.13114754 37.86885246] ; [22.86885246 39.13114754],0
a2,1,0.445783,0.581351,[12 48] ; [16 46],[13.7704918 46.2295082] ; [14.2295082 47.7704918],0
s6,1,0.469226,0.523797,[42 17] ; [39 21],[40.15966387 18.84033613] ; [40.84033613 19.15966387],0
v1,1,0.472244,0.51672,[31 29] ; [28 34],[29.01639344 30.98360656] ; [29.98360656 32.01639344],0
v4,1,0.475049,0.510207,[54  6] ; [58  4],[55.08196721  4.91803279] ; [56.91803279  5.08196721],0
v3,1,0.491937,0.472287,[20 40] ; [24 37],[21.81818182 38.18181818] ; [22.18181818 38.81818182],0
p2,1,0.492881,0.470231,[46 13] ; [45 17],[44.37190083 14.62809917] ; [46.62809917 15.37190083],0
n6,1,0.526432,0.401274,[43 15] ; [49 13],[44.46666667 13.53333333] ; [47.53333333 14.46666667],0
n2,1,0.580483,0.305455,[16  6] ; [16  4],[16.76190476  5.23809524] ; [15.23809524  4.76190476],0
p6,1,0.606864,0.264767,[24 36] ; [22 40],[22.62295082 37.37704918] ; [23.37704918 38.62295082],0
p12,1,0.621188,0.244202,[ 3 57] ; [ 2 60],[ 2.45901639 57.54098361] ; [ 2.54098361 59.45901639],0
