Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.046854,3.950617,[17  1] ; [1 1],[16.2  1.8] ; [1.8 0.2],0
v4,1,0.046854,3.950617,[17  1] ; [1 1],[16.2  1.8] ; [1.8 0.2],0
p11,1,0.143963,2.135076,[16  2] ; [1 1],[15.3  2.7] ; [1.7 0.3],0
p2,1,0.160711,1.967525,[15  2] ; [1 1],[14.31578947  2.68421053] ; [1.68421053 0.31578947],0
r4,1,0.389424,0.740741,[14  4] ; [1 1],[13.5  4.5] ; [1.5 0.5],0
p8,1,0.389424,0.740741,[14  4] ; [1 1],[13.5  4.5] ; [1.5 0.5],0
d2,1,0.389424,0.740741,[ 4 14] ; [1 1],[ 4.5 13.5] ; [0.5 1.5],0
s6,1,0.515305,0.42328,[13  5] ; [1 1],[12.6  5.4] ; [1.4 0.6],0
d5,1,0.639207,0.21978,[12  6] ; [1 1],[11.7  6.3] ; [1.3 0.7],0
s3,1,0.639207,0.21978,[ 6 12] ; [1 1],[ 6.3 11.7] ; [0.7 1.3],0
v1,1,0.683406,0.166317,[11  6] ; [1 1],[10.73684211  6.26315789] ; [1.26315789 0.73684211],0
a5,1,0.760907,0.092593,[11  7] ; [1 1],[10.8  7.2] ; [1.2 0.8],0
a7,1,0.760907,0.092593,[11  7] ; [1 1],[10.8  7.2] ; [1.2 0.8],0
s7,1,0.866815,0.028125,[7 9] ; [1 1],[7.11111111 8.88888889] ; [0.88888889 1.11111111],0
a6,1,0.880905,0.022447,[10  8] ; [1 1],[9.9 8.1] ; [1.1 0.9],0
s2,1,0.880905,0.022447,[ 8 10] ; [1 1],[8.1 9.9] ; [0.9 1.1],0
a3,1,0.880905,0.022447,[ 8 10] ; [1 1],[8.1 9.9] ; [0.9 1.1],0
b1,1,0.880905,0.022447,[ 8 10] ; [1 1],[8.1 9.9] ; [0.9 1.1],0
s5,1,0.937193,0.006209,[9 8] ; [1 1],[8.94736842 8.05263158] ; [1.05263158 0.94736842],0
d1,1,1.0,0.0,[9 9] ; [1 1],[9. 9.] ; [1. 1.],0
