Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b4,1,0.259796,1.269841,[5 2] ; [1 2],[4.2 2.8] ; [1.8 1.2],0
b5,1,0.259796,1.269841,[5 2] ; [1 2],[4.2 2.8] ; [1.8 1.2],0
a6,1,0.259796,1.269841,[5 2] ; [1 2],[4.2 2.8] ; [1.8 1.2],0
p7,1,0.259796,1.269841,[5 2] ; [1 2],[4.2 2.8] ; [1.8 1.2],0
b2,1,0.490153,0.47619,[6 1] ; [2 1],[5.6 1.4] ; [2.4 0.6],0
b3,1,0.490153,0.47619,[6 1] ; [2 1],[5.6 1.4] ; [2.4 0.6],0
a2,1,0.490153,0.47619,[4 3] ; [1 2],[3.5 3.5] ; [1.5 1.5],0
p2,1,0.490153,0.47619,[6 1] ; [2 1],[5.6 1.4] ; [2.4 0.6],0
v2,1,0.57075,0.321429,[5 1] ; [2 1],[4.66666667 1.33333333] ; [2.33333333 0.66666667],0
u1,1,0.77816,0.079365,[3 4] ; [1 2],[2.8 4.2] ; [1.2 1.8],0
p3,1,0.77816,0.079365,[4 3] ; [2 1],[4.2 2.8] ; [1.8 1.2],0
a4,1,0.880303,0.022676,[5 2] ; [2 1],[4.9 2.1] ; [2.1 0.9],0
a7,1,0.880303,0.022676,[5 2] ; [2 1],[4.9 2.1] ; [2.1 0.9],0
s8,1,0.880303,0.022676,[5 2] ; [2 1],[4.9 2.1] ; [2.1 0.9],0
