Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000685,11.530069,[37  3] ; [38 23],[29.7029703 10.2970297] ; [45.2970297 15.7029703],1
p2,1,0.003493,8.530199,[24 17] ; [18 43],[16.88235294 24.11764706] ; [25.11764706 35.88235294],0
n6,1,0.007602,7.12485,[31 10] ; [30 31],[24.51960784 16.48039216] ; [36.48039216 24.51960784],0
r4,1,0.011928,6.321471,[31 10] ; [31 30],[24.92156863 16.07843137] ; [37.07843137 23.92156863],0
v4,1,0.020719,5.350285,[34  6] ; [39 22],[28.91089109 11.08910891] ; [44.08910891 16.91089109],0
p10,1,0.025853,4.965817,[10 31] ; [ 5 55],[ 6.08910891 34.91089109] ; [ 8.91089109 51.08910891],0
b1,1,0.032041,4.596307,[16 25] ; [37 24],[21.30392157 19.69607843] ; [31.69607843 29.30392157],0
n3,1,0.034013,4.494059,[10  3] ; [13 18],[6.79545455 6.20454545] ; [16.20454545 14.79545455],0
b4,1,0.040693,4.188747,[31 10] ; [34 27],[26.12745098 14.87254902] ; [38.87254902 22.12745098],0
a1,1,0.062354,3.47363,[ 1 40] ; [ 8 53],[ 3.61764706 37.38235294] ; [ 5.38235294 55.61764706],0
u3,1,0.070197,3.278398,[10  5] ; [ 8 14],[7.2972973 7.7027027] ; [10.7027027 11.2972973],0
a6,1,0.126557,2.334231,[29 12] ; [34 27],[25.32352941 15.67647059] ; [37.67647059 23.32352941],0
s3,1,0.224172,1.477461,[16 24] ; [17 43],[13.2 26.8] ; [19.8 40.2],0
n2,1,0.235541,1.407087,[9 4] ; [17 17],[7.19148936 5.80851064] ; [18.80851064 15.19148936],0
n4,1,0.253288,1.305078,[30 11] ; [38 23],[27.33333333 13.66666667] ; [40.66666667 20.33333333],0
a2,1,0.277953,1.177071,[ 7 34] ; [16 45],[ 9.24509804 31.75490196] ; [13.75490196 47.24509804],0
s4,1,0.328002,0.956768,[ 5 35] ; [12 48],[ 6.8 33.2] ; [10.2 49.8],0
d5,1,0.359683,0.839,[29 12] ; [48 13],[30.95098039 10.04901961] ; [46.04901961 14.95098039],0
r1,1,0.361502,0.832667,[31 10] ; [41 20],[28.94117647 12.05882353] ; [43.05882353 17.94117647],0
a8,1,0.362441,0.829419,[ 1 36] ; [ 4 53],[ 1.96808511 35.03191489] ; [ 3.03191489 53.96808511],0
s8,1,0.370026,0.803578,[ 9 32] ; [ 9 51],[ 7.30693069 33.69306931] ; [10.69306931 49.30693069],0
s1,1,0.378773,0.774681,[ 2 38] ; [ 6 55],[ 3.16831683 36.83168317] ; [ 4.83168317 56.16831683],0
b2,1,0.385193,0.754063,[ 8 19] ; [16 24],[ 9.67164179 17.32835821] ; [14.32835821 25.67164179],0
b3,1,0.385193,0.754063,[ 8 19] ; [16 24],[ 9.67164179 17.32835821] ; [14.32835821 25.67164179],0
b5,1,0.396683,0.718358,[23 18] ; [29 32],[20.90196078 20.09803922] ; [31.09803922 29.90196078],0
d4,1,0.428093,0.627992,[28 12] ; [47 14],[29.7029703 10.2970297] ; [45.2970297 15.7029703],0
n5,1,0.443318,0.58768,[24 17] ; [31 30],[22.10784314 18.89215686] ; [32.89215686 28.10784314],0
s2,1,0.458231,0.550212,[11 28] ; [13 47],[ 9.45454545 29.54545455] ; [14.54545455 45.45454545],0
d2,1,0.462074,0.540865,[19 21] ; [33 27],[20.8 19.2] ; [31.2 28.8],0
r2,1,0.488952,0.478832,[35  6] ; [48 12],[33.69306931  7.30693069] ; [49.30693069 10.69306931],0
s6,1,0.510244,0.433567,[17 24] ; [21 39],[15.42574257 25.57425743] ; [22.57425743 37.42574257],0
u2,1,0.53085,0.392764,[7 8] ; [ 8 14],[6.08108108 8.91891892] ; [ 8.91891892 13.08108108],0
d1,1,0.544615,0.367053,[19 22] ; [32 29],[20.5 20.5] ; [30.5 30.5],0
v1,1,0.547629,0.361582,[13 28] ; [16 45],[11.65686275 29.34313725] ; [17.34313725 43.65686275],0
p4,1,0.582418,0.302342,[13 28] ; [16 44],[11.77227723 29.22772277] ; [17.22772277 42.77227723],0
