Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.076392,3.140032,[71  8] ; [1 1],[70.22222222  8.77777778] ; [1.77777778 0.22222222],0
n6,1,0.127916,2.317615,[69 10] ; [1 1],[68.27160494 10.72839506] ; [1.72839506 0.27160494],0
r1,1,0.245822,1.346893,[65 14] ; [1 1],[64.37037037 14.62962963] ; [1.62962963 0.37037037],0
p9,1,0.327685,0.958027,[60 16] ; [1 1],[59.43589744 16.56410256] ; [1.56410256 0.43589744],0
n5,1,0.376984,0.780514,[60 18] ; [1 1],[59.475 18.525] ; [1.525 0.475],0
a7,1,0.470476,0.520858,[57 21] ; [1 1],[56.55 21.45] ; [1.45 0.55],0
n4,1,0.470476,0.520858,[57 21] ; [1 1],[56.55 21.45] ; [1.45 0.55],0
p7,1,0.643144,0.214654,[50 26] ; [1 1],[49.69230769 26.30769231] ; [1.30769231 0.69230769],0
s8,1,0.682057,0.16782,[28 50] ; [1 1],[28.275 49.725] ; [0.725 1.275],0
a6,1,0.682057,0.16782,[50 28] ; [1 1],[49.725 28.275] ; [1.275 0.725],0
v1,1,0.722639,0.125978,[48 29] ; [1 1],[47.75949367 29.24050633] ; [1.24050633 0.75949367],0
p6,1,0.752271,0.099633,[30 47] ; [1 1],[30.21518987 46.78481013] ; [0.78481013 1.21518987],0
a5,1,0.770017,0.08547,[47 31] ; [1 1],[46.8 31.2] ; [1.2 0.8],0
p8,1,0.78176,0.076743,[46 31] ; [1 1],[45.81012658 31.18987342] ; [1.18987342 0.81012658],0
b4,1,0.815881,0.054217,[46 33] ; [1 1],[45.83950617 33.16049383] ; [1.16049383 0.83950617],0
s3,1,0.853066,0.034302,[43 33] ; [1 1],[42.87179487 33.12820513] ; [1.12820513 0.87179487],0
s7,1,0.862442,0.030021,[32 41] ; [1 1],[32.12 40.88] ; [0.88 1.12],0
s2,1,0.898601,0.016238,[35 42] ; [1 1],[35.08860759 41.91139241] ; [0.91139241 1.08860759],0
v3,1,0.901143,0.01543,[43 36] ; [1 1],[42.91358025 36.08641975] ; [1.08641975 0.91358025],0
p3,1,0.956587,0.002963,[37 40] ; [1 1],[37.03797468 39.96202532] ; [0.96202532 1.03797468],0
p4,1,0.970686,0.00135,[37 39] ; [1 1],[37.02564103 38.97435897] ; [0.97435897 1.02564103],0
d3,1,0.971428,0.001283,[38 40] ; [1 1],[38.025 39.975] ; [0.975 1.025],0
