Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.086476,2.938776,[1 1] ; [13  1],[1.75 0.25] ; [12.25  1.75],0
n6,1,0.382733,0.761905,[1 1] ; [11  3],[1.5 0.5] ; [10.5  3.5],0
s8,1,0.382733,0.761905,[1 1] ; [ 3 11],[0.5 1.5] ; [ 3.5 10.5],0
s3,1,0.382733,0.761905,[1 1] ; [ 3 11],[0.5 1.5] ; [ 3.5 10.5],0
n4,1,0.540818,0.374026,[1 1] ; [10  4],[1.375 0.625] ; [9.625 4.375],0
b4,1,0.540818,0.374026,[1 1] ; [10  4],[1.375 0.625] ; [9.625 4.375],0
r4,1,0.69627,0.152381,[1 1] ; [5 9],[0.75 1.25] ; [5.25 8.75],0
s2,1,0.69627,0.152381,[1 1] ; [5 9],[0.75 1.25] ; [5.25 8.75],0
s7,1,0.756495,0.096154,[1 1] ; [5 8],[0.8 1.2] ; [5.2 7.8],0
p4,1,0.756495,0.096154,[1 1] ; [8 5],[1.2 0.8] ; [7.8 5.2],0
v3,1,0.848936,0.036281,[1 1] ; [6 8],[0.875 1.125] ; [6.125 7.875],0
v1,1,0.848936,0.036281,[1 1] ; [6 8],[0.875 1.125] ; [6.125 7.875],0
d3,1,0.848936,0.036281,[1 1] ; [8 6],[1.125 0.875] ; [7.875 6.125],0
a5,1,0.848936,0.036281,[1 1] ; [8 6],[1.125 0.875] ; [7.875 6.125],0
a7,1,0.848936,0.036281,[1 1] ; [8 6],[1.125 0.875] ; [7.875 6.125],0
p3,1,0.848936,0.036281,[1 1] ; [6 8],[0.875 1.125] ; [6.125 7.875],0
p8,1,0.848936,0.036281,[1 1] ; [8 6],[1.125 0.875] ; [7.875 6.125],0
p9,1,0.848936,0.036281,[1 1] ; [8 6],[1.125 0.875] ; [7.875 6.125],0
p7,1,0.919154,0.010302,[1 1] ; [7 6],[1.06666667 0.93333333] ; [6.93333333 6.06666667],0
r1,1,1.0,0.0,[1 1] ; [7 7],[1. 1.] ; [7. 7.],0
a6,1,1.0,0.0,[1 1] ; [7 7],[1. 1.] ; [7. 7.],0
p6,1,1.0,0.0,[1 1] ; [7 7],[1. 1.] ; [7. 7.],0
