Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.022453,5.210302,[ 1 22] ; [1 1],[ 1.84 21.16] ; [0.16 1.84],0
u3,1,0.263552,1.25,[ 3 15] ; [1 1],[ 3.6 14.4] ; [0.4 1.6],0
a8,1,0.288767,1.125359,[ 4 18] ; [1 1],[ 4.58333333 17.41666667] ; [0.41666667 1.58333333],0
s3,1,0.3694,0.805683,[ 5 18] ; [1 1],[ 5.52 17.48] ; [0.48 1.52],0
d5,1,0.470027,0.521912,[ 6 17] ; [1 1],[ 6.44 16.56] ; [0.56 1.44],0
r1,1,0.470027,0.521912,[ 6 17] ; [1 1],[ 6.44 16.56] ; [0.56 1.44],0
p3,1,0.470027,0.521912,[ 6 17] ; [1 1],[ 6.44 16.56] ; [0.56 1.44],0
p4,1,0.569399,0.323689,[ 7 16] ; [1 1],[ 7.36 15.64] ; [0.64 1.36],0
a6,1,0.667167,0.184934,[ 8 15] ; [1 1],[ 8.28 14.72] ; [0.72 1.28],0
p8,1,0.667167,0.184934,[ 8 15] ; [1 1],[ 8.28 14.72] ; [0.72 1.28],0
a5,1,0.667167,0.184934,[ 8 15] ; [1 1],[ 8.28 14.72] ; [0.72 1.28],0
n4,1,0.763441,0.09058,[14  9] ; [1 1],[13.8  9.2] ; [1.2 0.8],0
p11,1,0.763441,0.09058,[14  9] ; [1 1],[13.8  9.2] ; [1.2 0.8],0
p10,1,0.802839,0.062338,[ 9 13] ; [1 1],[ 9.16666667 12.83333333] ; [0.83333333 1.16666667],0
p9,1,0.901694,0.015257,[12 10] ; [1 1],[11.91666667 10.08333333] ; [1.08333333 0.91666667],0
p7,1,0.952933,0.003484,[11 12] ; [1 1],[11.04 11.96] ; [0.96 1.04],0
b4,1,0.952933,0.003484,[11 12] ; [1 1],[11.04 11.96] ; [0.96 1.04],0
u2,1,1.0,0.0,[9 9] ; [1 1],[9. 9.] ; [1. 1.],0
