Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.966284,[30 20] ; [23 85],[16.7721519 33.2278481] ; [36.2278481 71.7721519],1
s3,1,8.5e-05,15.44372,[32 18] ; [33 74],[20.70063694 29.29936306] ; [44.29936306 62.70063694],1
s6,1,0.002926,8.852838,[29 20] ; [37 72],[20.46835443 28.53164557] ; [45.53164557 63.46835443],0
v3,1,0.012607,6.223419,[22 25] ; [27 76],[15.35333333 31.64666667] ; [33.64666667 69.35333333],0
s8,1,0.021169,5.312818,[19 32] ; [22 87],[13.06875 37.93125] ; [27.93125 81.06875],0
u3,1,0.0252,5.010101,[13  5] ; [18 26],[9. 9.] ; [22. 22.],0
s7,1,0.026581,4.917851,[19 28] ; [23 78],[13.33783784 33.66216216] ; [28.66216216 72.33783784],0
p11,1,0.035949,4.399505,[32 19] ; [49 60],[25.81875 25.18125] ; [55.18125 53.81875],0
n2,1,0.060941,3.51159,[17  4] ; [27 20],[13.58823529  7.41176471] ; [30.41176471 16.58823529],0
p9,1,0.065443,3.393778,[31 19] ; [48 56],[25.64935065 24.35064935] ; [53.35064935 50.64935065],0
s4,1,0.075071,3.168504,[13 36] ; [16 93],[ 8.99367089 40.00632911] ; [20.00632911 88.99367089],0
r3,1,0.113675,2.502367,[42  8] ; [79 30],[38.05031447 11.94968553] ; [82.94968553 26.05031447],0
v4,1,0.113675,2.502367,[42  8] ; [79 30],[38.05031447 11.94968553] ; [82.94968553 26.05031447],0
b5,1,0.113775,2.500987,[33 18] ; [56 53],[28.36875 22.63125] ; [60.63125 48.36875],0
n3,1,0.170035,1.882631,[15  6] ; [23 20],[12.46875  8.53125] ; [25.53125 17.46875],0
d5,1,0.186843,1.742336,[30 21] ; [75 33],[33.67924528 17.32075472] ; [71.32075472 36.67924528],0
b1,1,0.189865,1.718667,[21 30] ; [57 52],[24.8625 26.1375] ; [53.1375 55.8625],0
r4,1,0.195347,1.676827,[38 13] ; [70 39],[34.425 16.575] ; [73.575 35.425],0
r1,1,0.236648,1.400449,[36 14] ; [68 41],[32.70440252 17.29559748] ; [71.29559748 37.70440252],0
v2,1,0.242295,1.367192,[23 25] ; [39 64],[19.70860927 28.29139073] ; [42.29139073 60.70860927],0
n1,1,0.257948,1.279737,[12  9] ; [19 26],[ 9.86363636 11.13636364] ; [21.13636364 23.86363636],0
p7,1,0.267397,1.230052,[14 33] ; [23 84],[11.29220779 35.70779221] ; [25.70779221 81.29220779],0
d4,1,0.272937,1.201927,[34 17] ; [81 27],[36.88679245 14.11320755] ; [78.11320755 29.88679245],0
b4,1,0.298295,1.081802,[25 26] ; [63 46],[28.05 22.95] ; [59.95 49.05],0
r2,1,0.346529,0.886129,[44  6] ; [87 19],[41.98717949  8.01282051] ; [89.01282051 16.98717949],0
p4,1,0.349938,0.873681,[14 37] ; [22 84],[11.69426752 39.30573248] ; [24.30573248 81.69426752],0
