Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.008251,6.978151,[34  6] ; [53 33],[27.61904762 12.38095238] ; [59.38095238 26.61904762],0
a3,1,0.023104,5.160696,[31  9] ; [51 39],[25.23076923 14.76923077] ; [56.76923077 33.23076923],0
v2,1,0.026718,4.908946,[26 15] ; [36 49],[20.17460317 20.82539683] ; [41.82539683 43.17460317],0
a7,1,0.04186,4.140847,[25 16] ; [71 20],[29.81818182 11.18181818] ; [66.18181818 24.81818182],0
s8,1,0.061984,3.483496,[21 20] ; [31 60],[16.15151515 24.84848485] ; [35.84848485 55.15151515],0
u1,1,0.08074,3.049936,[ 8 33] ; [ 8 83],[ 4.96969697 36.03030303] ; [11.03030303 79.96969697],0
v3,1,0.082182,3.021203,[18 23] ; [25 63],[13.66666667 27.33333333] ; [29.33333333 58.66666667],0
d2,1,0.08307,3.003785,[20 21] ; [30 61],[15.53030303 25.46969697] ; [34.46969697 56.53030303],0
a5,1,0.114515,2.490781,[31 10] ; [56 35],[27.02272727 13.97727273] ; [59.97727273 31.02272727],0
r4,1,0.115037,2.483624,[39  2] ; [78 13],[36.34090909  4.65909091] ; [80.65909091 10.34090909],0
d1,1,0.120887,2.405789,[24 17] ; [40 51],[19.87878788 21.12121212] ; [44.12121212 46.87878788],0
a2,1,0.156704,2.005751,[10 31] ; [13 78],[ 7.14393939 33.85606061] ; [15.85606061 75.14393939],0
b3,1,0.178855,1.807114,[12 17] ; [11 31],[ 9.3943662 19.6056338] ; [13.6056338 28.3943662],0
b2,1,0.178855,1.807114,[12 17] ; [11 31],[ 9.3943662 19.6056338] ; [13.6056338 28.3943662],0
u3,1,0.197258,1.662562,[6 4] ; [15 25],[4.2 5.8] ; [16.8 23.2],0
a8,1,0.209498,1.574889,[ 4 34] ; [16 65],[ 6.38655462 31.61344538] ; [13.61344538 67.38655462],0
p11,1,0.214651,1.539775,[35  6] ; [69 22],[32.3030303  8.6969697] ; [71.6969697 19.3030303],0
p1,1,0.231927,1.429006,[ 6 35] ; [ 7 82],[ 4.1 36.9] ; [ 8.9 80.1],0
n4,1,0.28732,1.132136,[30 11] ; [58 33],[27.33333333 13.66666667] ; [60.66666667 30.33333333],0
s5,1,0.308702,1.036222,[14 25] ; [24 65],[11.578125 27.421875] ; [26.421875 62.578125],0
v4,1,0.318439,0.995347,[40  1] ; [84  6],[38.80916031  2.19083969] ; [85.19083969  4.80916031],0
s1,1,0.318439,0.995347,[ 1 40] ; [ 6 84],[ 2.19083969 38.80916031] ; [ 4.80916031 85.19083969],0
r3,1,0.324328,0.971413,[40  1] ; [85  6],[38.82575758  2.17424242] ; [86.17424242  4.82575758],0
p10,1,0.342038,0.902778,[34  6] ; [70 20],[32.  8.] ; [72. 18.],0
n1,1,0.348314,0.879588,[1 4] ; [11 15],[1.93548387 3.06451613] ; [10.06451613 15.93548387],0
b4,1,0.424673,0.637347,[19 22] ; [49 42],[21.12121212 19.87878788] ; [46.87878788 44.12121212],0
s4,1,0.459031,0.548256,[ 4 37] ; [13 77],[ 5.32061069 35.67938931] ; [11.67938931 78.32061069],0
n3,1,0.461264,0.542825,[4 1] ; [17 10],[3.28125 1.71875] ; [17.71875  9.28125],0
p2,1,0.463503,0.537423,[33  8] ; [77 13],[34.42748092  6.57251908] ; [75.57251908 14.42748092],0
u2,1,0.470486,0.520833,[3 7] ; [17 23],[4. 6.] ; [16. 24.],0
a6,1,0.486875,0.483424,[28 12] ; [58 33],[26.25954198 13.74045802] ; [59.74045802 31.25954198],0
a4,1,0.536097,0.382822,[15 26] ; [28 62],[13.45801527 27.54198473] ; [29.54198473 60.45801527],0
p5,1,0.542907,0.370178,[ 2 39] ; [ 7 83],[ 2.81679389 38.18320611] ; [ 6.18320611 83.81679389],0
r1,1,0.564275,0.332356,[32  9] ; [66 24],[30.67175573 10.32824427] ; [67.32824427 22.67175573],0
b1,1,0.594719,0.283034,[15 26] ; [29 62],[13.66666667 27.33333333] ; [30.33333333 60.66666667],0
d5,1,0.617689,0.249129,[31 10] ; [65 26],[29.81818182 11.18181818] ; [66.18181818 24.81818182],0
d4,1,0.617689,0.249129,[31 10] ; [65 26],[29.81818182 11.18181818] ; [66.18181818 24.81818182],0
p12,1,0.64834,0.208,[ 2 38] ; [ 3 87],[ 1.53846154 38.46153846] ; [ 3.46153846 86.53846154],0
v1,1,0.648657,0.207597,[19 21] ; [38 50],[17.8125 22.1875] ; [39.1875 48.8125],0
s3,1,0.6547,0.200026,[22 19] ; [44 45],[20.81538462 20.18461538] ; [45.18461538 43.81538462],0
n6,1,0.662029,0.191069,[32  9] ; [74 17],[32.92424242  8.07575758] ; [73.07575758 17.92424242],0
s2,1,0.700442,0.148013,[17 24] ; [41 50],[18.01515152 22.98484848] ; [39.98484848 51.01515152],0
s6,1,0.715839,0.132515,[22 18] ; [52 37],[22.94573643 17.05426357] ; [51.05426357 37.94573643],0
n5,1,0.761287,0.092289,[25 16] ; [58 33],[25.78030303 15.21969697] ; [57.21969697 33.78030303],0
b5,1,0.761287,0.092289,[25 16] ; [58 33],[25.78030303 15.21969697] ; [57.21969697 33.78030303],0
d3,1,0.836489,0.042595,[24 17] ; [55 36],[24.53787879 16.46212121] ; [54.46212121 36.53787879],0
s7,1,0.865501,0.028688,[17 23] ; [36 52],[16.5625 23.4375] ; [36.4375 51.5625],0
p9,1,0.87212,0.02591,[35  6] ; [75 14],[34.69230769  6.30769231] ; [75.30769231 13.69230769],0
p6,1,0.879953,0.02281,[ 9 28] ; [21 70],[ 8.671875 28.328125] ; [21.328125 69.671875],0
