Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.055285,3.673469,[ 2 40] ; [1 2],[ 2.8 39.2] ; [0.2 2.8],0
b5,1,0.193076,1.69399,[30 13] ; [1 2],[28.97826087 14.02173913] ; [2.02173913 0.97826087],0
u1,1,0.196042,1.67162,[ 4 39] ; [1 2],[ 4.67391304 38.32608696] ; [0.32608696 2.67391304],0
b2,1,0.214728,1.539263,[ 7 16] ; [2 1],[ 7.96153846 15.03846154] ; [1.03846154 1.96153846],0
b3,1,0.214728,1.539263,[ 7 16] ; [2 1],[ 7.96153846 15.03846154] ; [1.03846154 1.96153846],0
s8,1,0.243926,1.357759,[14 28] ; [2 1],[14.93333333 27.06666667] ; [1.06666667 1.93333333],0
p9,1,0.301639,1.066936,[15 26] ; [2 1],[15.84090909 25.15909091] ; [1.15909091 1.84090909],0
a4,1,0.356127,0.851504,[17 26] ; [2 1],[17.76086957 25.23913043] ; [1.23913043 1.76086957],0
b4,1,0.356127,0.851504,[26 17] ; [1 2],[25.23913043 17.76086957] ; [1.76086957 1.23913043],0
p3,1,0.356127,0.851504,[17 26] ; [2 1],[17.76086957 25.23913043] ; [1.23913043 1.76086957],0
p7,1,0.422678,0.642857,[24 18] ; [1 2],[23.33333333 18.66666667] ; [1.66666667 1.33333333],0
a2,1,0.451163,0.567727,[ 7 36] ; [1 2],[ 7.47826087 35.52173913] ; [0.52173913 2.47826087],0
a6,1,0.499244,0.456542,[23 20] ; [1 2],[22.43478261 20.56521739] ; [1.56521739 1.43478261],0
v1,1,0.499244,0.456542,[20 23] ; [2 1],[20.56521739 22.43478261] ; [1.43478261 1.56521739],0
a7,1,0.550407,0.356589,[21 22] ; [2 1],[21.5 21.5] ; [1.5 1.5],0
a3,1,0.603236,0.270143,[22 21] ; [2 1],[22.43478261 20.56521739] ; [1.56521739 1.43478261],0
v2,1,0.605104,0.267367,[21 20] ; [2 1],[21.43181818 19.56818182] ; [1.56818182 1.43181818],0
d3,1,0.713906,0.134407,[24 19] ; [2 1],[24.30434783 18.69565217] ; [1.69565217 1.30434783],0
p2,1,0.956527,0.002972,[28 15] ; [2 1],[28.04347826 14.95652174] ; [1.95652174 1.04347826],0
