Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.002177,9.393675,0
n5,1,0.062252,3.47634,0
a3,1,0.180093,1.796859,0
n6,1,0.278654,1.173642,0
s7,1,0.299394,1.07689,0
s3,1,0.303096,1.060523,0
d5,1,0.317619,0.998726,0
p4,1,0.330639,0.946393,0
d1,1,0.331349,0.94362,0
r4,1,0.334064,0.93308,0
p3,1,0.352032,0.866117,0
s2,1,0.353437,0.861079,0
s8,1,0.354431,0.857529,0
a7,1,0.364636,0.821864,0
u1,1,0.365595,0.818583,0
a5,1,0.366661,0.814949,0
u2,1,0.369753,0.804495,0
d4,1,0.369943,0.803858,0
a2,1,0.373502,0.791982,0
p5,1,0.394193,0.725969,0
a6,1,0.403168,0.698856,0
p12,1,0.422112,0.644427,0
n4,1,0.428372,0.627233,0
a4,1,0.465364,0.532962,0
d2,1,0.47429,0.511965,0
s6,1,0.487038,0.483063,0
p8,1,0.497072,0.461182,0
r3,1,0.500524,0.453824,0
p2,1,0.511363,0.431278,0
b2,1,0.533216,0.38826,0
b3,1,0.533216,0.38826,0
r2,1,0.54705,0.362628,0
b5,1,0.635418,0.224784,0
r1,1,0.639825,0.218972,0
p7,1,0.658311,0.195582,0
v3,1,0.700811,0.147629,0
s5,1,0.711651,0.136633,0
d3,1,0.736074,0.113608,0
p1,1,0.750303,0.101277,0
s4,1,0.762826,0.091066,0
v1,1,0.770242,0.085298,0
a1,1,0.776196,0.080815,0
n2,1,0.777467,0.079875,0
b4,1,0.793578,0.06847,0
n3,1,0.818019,0.052943,0
v2,1,0.865271,0.028787,0
n1,1,0.882694,0.021772,0
v4,1,0.8997,0.015886,0
u3,1,0.90972,0.012858,0
p6,1,0.972781,0.001164,0
s1,1,0.975932,0.00091,0
a8,1,0.985708,0.000321,0
