Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,125.305114,[294  28] ; [29 52],[258.07940447  63.92059553] ; [64.92059553 16.07940447],1
n6,1,0.0,38.147567,[297  23] ; [54 26],[280.8  39.2] ; [70.2  9.8],1
s7,1,1e-06,25.1517,[244  70] ; [39 40],[226.11195929  87.88804071] ; [56.88804071 22.11195929],1
p4,1,7.8e-05,15.599927,[231  91] ; [40 42],[215.9950495 106.0049505] ; [55.0049505 26.9950495],1
p3,1,0.00025,13.411216,[191 132] ; [30 52],[176.25432099 146.74567901] ; [44.74567901 37.25432099],1
a3,1,0.000259,13.344526,[259  64] ; [50 32],[246.43703704  76.56296296] ; [62.56296296 19.43703704],1
v3,1,0.001124,10.611188,[146 165] ; [20 56],[133.4005168 177.5994832] ; [32.5994832 43.4005168],0
s4,1,0.001179,10.523458,[ 66 254] ; [31 51],[ 77.21393035 242.78606965] ; [19.78606965 62.21393035],0
a5,1,0.001278,10.374273,[263  61] ; [53 29],[252.1773399  71.8226601] ; [63.8226601 18.1773399],0
a4,1,0.004142,8.220347,[172 152] ; [29 53],[160.40394089 163.59605911] ; [40.59605911 41.40394089],0
a8,1,0.004994,7.88143,[ 55 244] ; [ 4 72],[ 47.04266667 251.95733333] ; [11.95733333 64.04266667],0
r1,1,0.005334,7.762702,[271  52] ; [57 24],[262.23762376  60.76237624] ; [65.76237624 15.23762376],0
p11,1,0.005995,7.551765,[269  55] ; [57 25],[260.15763547  63.84236453] ; [65.84236453 16.15763547],0
d2,1,0.008355,6.955754,[182 140] ; [33 49],[171.36138614 150.63861386] ; [43.63861386 38.36138614],0
p5,1,0.011059,6.455863,[ 51 269] ; [ 4 76],[ 44. 276.] ; [11. 69.],0
p6,1,0.019038,5.498006,[156 165] ; [28 54],[146.56079404 174.43920596] ; [37.43920596 44.56079404],0
d1,1,0.020047,5.407761,[222 102] ; [45 37],[213.07389163 110.92610837] ; [53.92610837 28.07389163],0
d5,1,0.024485,5.05997,[275  46] ; [61 20],[268.29850746  52.70149254] ; [67.70149254 13.29850746],0
u1,1,0.032677,4.562645,[ 79 245] ; [11 71],[ 71.8226601 252.1773399] ; [18.1773399 63.8226601],0
a2,1,0.035052,4.442653,[ 97 227] ; [15 67],[ 89.37931034 234.62068966] ; [22.62068966 59.37931034],0
r4,1,0.037394,4.332363,[303  21] ; [71 11],[298.46305419  25.53694581] ; [75.53694581  6.46305419],0
d4,1,0.04547,4.001114,[285  36] ; [66 16],[279.58064516  41.41935484] ; [71.41935484 10.58064516],0
p8,1,0.047929,3.91249,[182 139] ; [36 45],[174.07462687 146.92537313] ; [43.92537313 37.07462687],0
b1,1,0.070335,3.275189,[130 194] ; [24 58],[122.89655172 201.10344828] ; [31.10344828 50.89655172],0
v1,1,0.074443,3.182232,[193 120] ; [40 39],[186.04336735 126.95663265] ; [46.95663265 32.04336735],0
s8,1,0.080281,3.059201,[214 108] ; [46 36],[207.22772277 114.77227723] ; [52.77227723 29.22772277],0
v2,1,0.110805,2.542696,[193 121] ; [38 36],[186.94329897 127.05670103] ; [44.05670103 29.94329897],0
p12,1,0.121137,2.402554,[ 44 279] ; [ 6 76],[ 39.87654321 283.12345679] ; [10.12345679 71.87654321],0
s1,1,0.129088,2.303435,[ 16 304] ; [ 1 81],[ 13.53233831 306.46766169] ; [ 3.46766169 78.53233831],0
p7,1,0.137364,2.207241,[220  97] ; [46 30],[214.55979644 102.44020356] ; [51.44020356 24.55979644],0
