Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,29.920373,[49 10] ; [43 67],[32.1183432 26.8816568] ; [59.8816568 50.1183432],1
s5,1,5.3e-05,16.333208,[28 29] ; [21 89],[16.7245509 40.2754491] ; [32.2754491 77.7245509],1
s2,1,6e-05,16.099962,[38 22] ; [35 76],[25.61403509 34.38596491] ; [47.38596491 63.61403509],1
s7,1,0.000154,14.324574,[35 21] ; [35 75],[23.61445783 32.38554217] ; [46.38554217 63.61445783],1
s8,1,0.000179,14.044146,[30 30] ; [25 88],[19.07514451 40.92485549] ; [35.92485549 77.07514451],1
s6,1,0.00052,12.043686,[42 17] ; [49 64],[31.21511628 27.78488372] ; [59.78488372 53.21511628],1
p3,1,0.002932,8.849282,[28 31] ; [28 84],[19.32163743 39.67836257] ; [36.67836257 75.32163743],0
p6,1,0.007823,7.073642,[24 36] ; [23 87],[16.58823529 43.41176471] ; [30.41176471 79.58823529],0
u3,1,0.016693,5.728405,[10  4] ; [15 28],[6.14035088 7.85964912] ; [18.85964912 24.14035088],0
p4,1,0.020231,5.391856,[33 27] ; [41 71],[25.81395349 34.18604651] ; [48.18604651 63.81395349],0
p7,1,0.033475,4.521324,[34 25] ; [45 66],[27.41764706 31.58235294] ; [51.58235294 59.41764706],0
v1,1,0.053184,3.738128,[31 29] ; [40 70],[25.05882353 34.94117647] ; [45.94117647 64.05882353],0
p2,1,0.090698,2.861937,[46 13] ; [74 39],[41.1627907 17.8372093] ; [78.8372093 34.1627907],0
a6,1,0.098181,2.734848,[31 29] ; [73 40],[36.06936416 23.93063584] ; [67.93063584 45.06936416],0
a3,1,0.130152,2.290693,[45 15] ; [70 40],[40.58823529 19.41176471] ; [74.41176471 35.58823529],0
s3,1,0.150853,2.063604,[35 25] ; [51 58],[30.53254438 29.46745562] ; [55.46745562 53.53254438],0
n5,1,0.159796,1.976158,[39 20] ; [61 50],[34.70588235 24.29411765] ; [65.29411765 45.70588235],0
v4,1,0.216799,1.525434,[54  6] ; [93 19],[51.27906977  8.72093023] ; [95.72093023 16.27906977],0
n1,1,0.22457,1.474925,[10 12] ; [13 30],[ 7.78461538 14.21538462] ; [15.21538462 27.78461538],0
p12,1,0.231741,1.430145,[ 3 57] ; [  2 110],[ 1.74418605 58.25581395] ; [  3.25581395 108.74418605],0
