Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.004896,7.917498,[47 21] ; [96 15],[54.32402235 13.67597765] ; [88.67597765 22.32402235],0
p2,1,0.008615,6.900861,[31 37] ; [74 39],[39.44751381 28.55248619] ; [65.55248619 47.44751381],0
r4,1,0.01435,5.994516,[40 28] ; [86 27],[47.33701657 20.66298343] ; [78.66298343 34.33701657],0
p8,1,0.025643,4.979928,[11 56] ; [35 76],[17.31460674 49.68539326] ; [28.68539326 82.31460674],0
a6,1,0.026735,4.907825,[32 35] ; [73 40],[39.08333333 27.91666667] ; [65.91666667 47.08333333],0
r1,1,0.050427,3.82721,[38 30] ; [78 33],[44.06703911 23.93296089] ; [71.93296089 39.06703911],0
v2,1,0.067422,3.344705,[20 47] ; [48 62],[25.74011299 41.25988701] ; [42.25988701 67.74011299],0
r2,1,0.068705,3.313684,[53 14] ; [98 12],[57.15819209  9.84180791] ; [93.84180791 16.15819209],0
p9,1,0.070827,3.263755,[17 49] ; [43 67],[22.5 43.5] ; [37.5 72.5],0
u3,1,0.088153,2.90778,[16 13] ; [15 28],[12.48611111 16.51388889] ; [18.51388889 24.48611111],0
p3,1,0.093159,2.818915,[25 43] ; [28 84],[20.02222222 47.97777778] ; [32.97777778 79.02222222],0
n6,1,0.097729,2.74222,[38 30] ; [75 35],[43.16853933 24.83146067] ; [69.83146067 40.16853933],0
v4,1,0.113386,2.506385,[49 18] ; [93 19],[53.15083799 13.84916201] ; [88.84916201 23.15083799],0
d3,1,0.141365,2.163037,[34 33] ; [70 43],[38.71111111 28.28888889] ; [65.28888889 47.71111111],0
a7,1,0.147878,2.094002,[38 30] ; [74 37],[42.54748603 25.45251397] ; [69.45251397 41.54748603],0
n1,1,0.188106,1.732392,[14 17] ; [13 30],[11.31081081 19.68918919] ; [15.68918919 27.31081081],0
a1,1,0.208457,1.582108,[ 7 61] ; [  6 107],[ 4.8839779 63.1160221] ; [  8.1160221 104.8839779],0
n2,1,0.21332,1.548754,[16 15] ; [29 15],[18.6 12.4] ; [26.4 17.6],0
b5,1,0.248134,1.333778,[45 23] ; [65 48],[41.32596685 26.67403315] ; [68.67403315 44.32596685],0
v1,1,0.34042,0.908849,[20 48] ; [40 70],[22.92134831 45.07865169] ; [37.07865169 72.92134831],0
s4,1,0.354943,0.855707,[13 54] ; [16 97],[10.79444444 56.20555556] ; [18.20555556 94.79444444],0
n4,1,0.368826,0.807616,[45 23] ; [66 45],[42.16759777 25.83240223] ; [68.83240223 42.16759777],0
s3,1,0.399992,0.708349,[27 40] ; [51 58],[29.69318182 37.30681818] ; [48.30681818 60.69318182],0
a3,1,0.403141,0.698938,[39 29] ; [70 40],[41.64044944 26.35955056] ; [67.35955056 42.64044944],0
u1,1,0.439139,0.59853,[ 8 60] ; [18 95],[ 9.7679558 58.2320442] ; [16.2320442 96.7679558],0
d5,1,0.479819,0.499274,[49 18] ; [77 36],[46.9 20.1] ; [79.1 33.9],0
n5,1,0.483754,0.490389,[41 27] ; [61 50],[38.74860335 29.25139665] ; [63.25139665 47.74860335],0
p7,1,0.483941,0.48997,[24 44] ; [45 66],[26.2122905 41.7877095] ; [42.7877095 68.2122905],0
p6,1,0.490088,0.476333,[11 55] ; [23 87],[12.75 53.25] ; [21.25 88.75],0
s6,1,0.506539,0.441211,[32 34] ; [49 64],[29.86592179 36.13407821] ; [51.13407821 61.86592179],0
s5,1,0.506572,0.441142,[10 56] ; [21 89],[11.625 54.375] ; [19.375 90.625],0
s8,1,0.52976,0.394853,[12 54] ; [25 88],[13.6424581 52.3575419] ; [23.3575419 89.6424581],0
s1,1,0.539967,0.375601,[ 6 62] ; [  7 103],[ 4.96629213 63.03370787] ; [  8.03370787 101.96629213],0
d1,1,0.577515,0.310268,[29 39] ; [53 60],[30.80662983 37.19337017] ; [51.19337017 61.80662983],0
n3,1,0.598819,0.276781,[17 13] ; [27 16],[18.08219178 11.91780822] ; [25.91780822 17.08219178],0
d2,1,0.613091,0.255699,[31 35] ; [57 55],[32.62921348 33.37078652] ; [55.37078652 56.62921348],0
a2,1,0.629843,0.232274,[14 54] ; [20 93],[12.77348066 55.22651934] ; [21.22651934 91.77348066],0
a4,1,0.683091,0.166668,[29 38] ; [45 67],[27.69832402 39.30167598] ; [46.30167598 65.69832402],0
p1,1,0.683133,0.166621,[ 6 62] ; [  8 104],[ 5.28888889 62.71111111] ; [  8.71111111 103.28888889],0
v3,1,0.734846,0.114708,[16 47] ; [30 78],[16.94736842 46.05263158] ; [29.05263158 78.94736842],0
