Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.014792,5.941131,[29 13] ; [14 20],[23.76315789 18.23684211] ; [19.23684211 14.76315789],0
d3,1,0.688736,0.160457,[29 13] ; [22 12],[28.18421053 13.81578947] ; [22.81578947 11.18421053],0
u2,1,0.718904,0.129545,[9 2] ; [6 2],[8.68421053 2.31578947] ; [6.31578947 1.68421053],0
r2,1,0.750161,0.101396,[36  5] ; [29  5],[35.53333333  5.46666667] ; [29.46666667  4.53333333],0
a3,1,0.789942,0.070962,[31 11] ; [26  8],[31.5 10.5] ; [25.5  8.5],0
a6,1,0.801264,0.063359,[26 16] ; [22 12],[26.52631579 15.47368421] ; [21.47368421 12.52631579],0
p5,1,0.804159,0.061488,[ 3 38] ; [ 2 32],[ 2.73333333 38.26666667] ; [ 2.26666667 31.73333333],0
p3,1,0.813072,0.055916,[15 24] ; [14 20],[15.49315068 23.50684932] ; [13.50684932 20.49315068],0
b3,1,0.81866,0.052564,[ 7 14] ; [ 6 14],[ 6.65853659 14.34146341] ; [ 6.34146341 13.65853659],0
b2,1,0.81866,0.052564,[ 7 14] ; [ 6 14],[ 6.65853659 14.34146341] ; [ 6.34146341 13.65853659],0
p11,1,0.820781,0.051321,[27 15] ; [21 13],[26.52631579 15.47368421] ; [21.47368421 12.52631579],0
r3,1,0.847199,0.037131,[39  2] ; [32  2],[38.81333333  2.18666667] ; [32.18666667  1.81333333],0
p8,1,0.873932,0.025175,[17 22] ; [15 18],[17.33333333 21.66666667] ; [14.66666667 18.33333333],0
s2,1,0.882694,0.021772,[18 24] ; [14 20],[17.68421053 24.31578947] ; [14.31578947 19.68421053],0
s1,1,0.890128,0.019083,[ 1 39] ; [ 1 32],[ 1.09589041 38.90410959] ; [ 0.90410959 32.09589041],0
p10,1,0.902975,0.014861,[24 14] ; [21 13],[23.75 14.25] ; [21.25 12.75],0
n1,1,0.915759,0.011189,[5 8] ; [4 7],[4.875 8.125] ; [4.125 6.875],0
d1,1,0.922188,0.009541,[23 19] ; [19 15],[23.21052632 18.78947368] ; [18.78947368 15.21052632],0
a5,1,0.935984,0.006451,[30 12] ; [24 10],[29.84210526 12.15789474] ; [24.15789474  9.84210526],0
s4,1,0.958715,0.00268,[ 6 36] ; [ 5 29],[ 6.07894737 35.92105263] ; [ 4.92105263 29.07894737],0
d5,1,0.958715,0.00268,[36  6] ; [29  5],[35.92105263  6.07894737] ; [29.07894737  4.92105263],0
u3,1,0.959566,0.00257,[7 4] ; [5 3],[6.94736842 4.05263158] ; [5.05263158 2.94736842],0
n3,1,1.0,0.0,[10  3] ; [10  3],[10.  3.] ; [10.  3.],0
