Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.023868,5.104167,[11  1] ; [1 2],[9.6 2.4] ; [2.4 0.6],0
s3,1,0.079839,3.068182,[10  2] ; [1 2],[8.8 3.2] ; [2.2 0.8],0
b4,1,0.170904,1.875,[9 3] ; [1 2],[8. 4.] ; [2. 1.],0
a3,1,0.170904,1.875,[9 3] ; [1 2],[8. 4.] ; [2. 1.],0
a6,1,0.170904,1.875,[9 3] ; [1 2],[8. 4.] ; [2. 1.],0
d5,1,0.170904,1.875,[9 3] ; [1 2],[8. 4.] ; [2. 1.],0
r1,1,0.170904,1.875,[9 3] ; [1 2],[8. 4.] ; [2. 1.],0
n2,1,0.197121,1.66358,[8 1] ; [1 1],[7.36363636 1.63636364] ; [1.63636364 0.36363636],0
s6,1,0.291841,1.111111,[8 4] ; [1 2],[7.2 4.8] ; [1.8 1.2],0
s2,1,0.291841,1.111111,[8 4] ; [1 2],[7.2 4.8] ; [1.8 1.2],0
b1,1,0.437558,0.602679,[5 7] ; [2 1],[5.6 6.4] ; [1.4 1.6],0
p11,1,0.437558,0.602679,[7 5] ; [1 2],[6.4 5.6] ; [1.6 1.4],0
s4,1,0.518605,0.416667,[ 2 10] ; [1 2],[2.4 9.6] ; [0.6 2.4],0
p8,1,0.604773,0.267857,[6 6] ; [2 1],[6.4 5.6] ; [1.6 1.4],0
p4,1,0.792147,0.069444,[7 5] ; [2 1],[7.2 4.8] ; [1.8 1.2],0
p6,1,0.792147,0.069444,[5 7] ; [1 2],[4.8 7.2] ; [1.2 1.8],0
v3,1,0.92265,0.009428,[4 7] ; [1 2],[3.92857143 7.07142857] ; [1.07142857 1.92857143],0
s5,1,0.92265,0.009428,[4 7] ; [1 2],[3.92857143 7.07142857] ; [1.07142857 1.92857143],0
v1,1,1.0,0.0,[4 8] ; [1 2],[4. 8.] ; [1. 2.],0
a7,1,1.0,0.0,[8 4] ; [2 1],[8. 4.] ; [2. 1.],0
b5,1,1.0,0.0,[8 4] ; [2 1],[8. 4.] ; [2. 1.],0
