Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,163.734463,[281  43] ; [22 82],[229.37383178  94.62616822] ; [73.62616822 30.37383178],1
p2,1,0.0,33.54396,[251  72] ; [51 55],[227.37995338  95.62004662] ; [74.62004662 31.37995338],1
s6,1,0.0,28.796231,[221 102] ; [41 64],[197.72429907 125.27570093] ; [64.27570093 40.72429907],1
p11,1,4e-06,21.506572,[241  84] ; [53 53],[221.6937355 103.3062645] ; [72.3062645 33.6937355],1
s2,1,5e-06,20.972973,[176 146] ; [30 74],[155.70892019 166.29107981] ; [50.29107981 53.70892019],1
v4,1,1.7e-05,18.464741,[312  13] ; [87 17],[302.27272727  22.72727273] ; [96.72727273  7.27272727],1
r3,1,6.6e-05,15.936178,[312  13] ; [89 16],[303.08139535  21.91860465] ; [97.91860465  7.08139535],1
s8,1,0.000113,14.905579,[136 189] ; [22 83],[119.41860465 205.58139535] ; [38.58139535 66.41860465],1
s7,1,0.000211,13.726622,[152 164] ; [26 71],[136.1937046 179.8062954] ; [41.8062954 55.1937046],1
n6,1,0.00034,12.838529,[265  59] ; [69 37],[251.66511628  72.33488372] ; [82.33488372 23.66511628],1
d3,1,0.000491,12.148251,[224  98] ; [54 52],[209.14953271 112.85046729] ; [68.85046729 37.14953271],1
b1,1,0.000974,10.875742,[116 209] ; [57 49],[130.45243619 194.54756381] ; [42.54756381 63.45243619],1
p4,1,0.001147,10.573575,[151 173] ; [30 75],[136.6993007 187.3006993] ; [44.3006993 60.6993007],0
v2,1,0.001517,10.057824,[170 137] ; [38 64],[156.12713936 150.87286064] ; [51.87286064 50.12713936],0
s3,1,0.001842,9.700669,[191 131] ; [44 61],[177.21311475 144.78688525] ; [57.78688525 47.21311475],0
r4,1,0.002262,9.323836,[294  31] ; [84 22],[285.03480278  39.96519722] ; [92.96519722 13.03480278],0
d1,1,0.003393,8.583317,[188 137] ; [44 62],[174.94199536 150.05800464] ; [57.05800464 48.94199536],0
s1,1,0.003673,8.438965,[  9 310] ; [10 94],[ 14.3286052 304.6713948] ; [ 4.6713948 99.3286052],0
b5,1,0.003986,8.29006,[219 106] ; [55 51],[206.612529 118.387471] ; [67.387471 38.612529],0
p6,1,0.005216,7.803006,[ 85 237] ; [14 92],[ 74.48130841 247.51869159] ; [24.51869159 81.48130841],0
a5,1,0.005429,7.730567,[234  91] ; [61 45],[222.44779582 102.55220418] ; [72.55220418 33.44779582],0
a6,1,0.005432,7.729809,[236  88] ; [62 44],[224.53953488  99.46046512] ; [73.46046512 32.53953488],0
n5,1,0.011518,6.383642,[230  91] ; [62 44],[219.51288056 101.48711944] ; [72.48711944 33.51288056],0
d4,1,0.011561,6.376984,[265  59] ; [73 31],[255.86915888  68.13084112] ; [82.13084112 21.86915888],0
v1,1,0.0136,6.089313,[155 157] ; [38 68],[144.05741627 167.94258373] ; [48.94258373 57.05741627],0
p3,1,0.014262,6.005376,[125 199] ; [27 79],[114.53023256 209.46976744] ; [37.46976744 68.53023256],0
p7,1,0.015974,5.805688,[142 175] ; [33 72],[131.45734597 185.54265403] ; [43.54265403 61.45734597],0
d5,1,0.015999,5.802984,[264  59] ; [75 31],[255.23776224  67.76223776] ; [83.76223776 22.23776224],0
p12,1,0.025915,4.961679,[ 21 304] ; [  1 104],[ 16.62790698 308.37209302] ; [ 5.37209302 99.62790698],0
a3,1,0.02797,4.829923,[238  86] ; [66 40],[229.06046512  94.93953488] ; [74.93953488 31.06046512],0
a7,1,0.035483,4.421759,[230  94] ; [63 42],[221.28671329 102.71328671] ; [71.71328671 33.28671329],0
n3,1,0.039977,4.218863,[74 20] ; [26 16],[69.11764706 24.88235294] ; [30.88235294 11.11764706],0
