Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.023868,5.104167,[ 1 11] ; [2 1],[2.4 9.6] ; [0.6 2.4],0
b5,1,0.170904,1.875,[9 3] ; [1 2],[8. 4.] ; [2. 1.],0
a4,1,0.170904,1.875,[3 9] ; [2 1],[4. 8.] ; [1. 2.],0
p9,1,0.254565,1.298077,[11  1] ; [2 1],[10.4  1.6] ; [2.6 0.4],0
s6,1,0.291841,1.111111,[8 4] ; [1 2],[7.2 4.8] ; [1.8 1.2],0
b1,1,0.437558,0.602679,[5 7] ; [2 1],[5.6 6.4] ; [1.4 1.6],0
p8,1,0.437558,0.602679,[7 5] ; [1 2],[6.4 5.6] ; [1.6 1.4],0
r4,1,0.437558,0.602679,[7 5] ; [1 2],[6.4 5.6] ; [1.6 1.4],0
p11,1,0.437558,0.602679,[7 5] ; [1 2],[6.4 5.6] ; [1.6 1.4],0
d1,1,0.437558,0.602679,[5 7] ; [2 1],[5.6 6.4] ; [1.4 1.6],0
n6,1,0.518605,0.416667,[10  2] ; [2 1],[9.6 2.4] ; [2.4 0.6],0
s7,1,0.518605,0.416667,[10  2] ; [2 1],[9.6 2.4] ; [2.4 0.6],0
a2,1,0.518605,0.416667,[ 2 10] ; [1 2],[2.4 9.6] ; [0.6 2.4],0
p10,1,0.518605,0.416667,[10  2] ; [2 1],[9.6 2.4] ; [2.4 0.6],0
n3,1,0.746886,0.104167,[3 5] ; [1 1],[3.2 4.8] ; [0.8 1.2],0
d4,1,0.770335,0.085227,[9 3] ; [2 1],[8.8 3.2] ; [2.2 0.8],0
s3,1,0.770335,0.085227,[9 3] ; [2 1],[8.8 3.2] ; [2.2 0.8],0
d2,1,0.792147,0.069444,[7 5] ; [2 1],[7.2 4.8] ; [1.8 1.2],0
v3,1,0.92265,0.009428,[4 7] ; [1 2],[3.92857143 7.07142857] ; [1.07142857 1.92857143],0
d3,1,1.0,0.0,[8 4] ; [2 1],[8. 4.] ; [2. 1.],0
d5,1,1.0,0.0,[8 4] ; [2 1],[8. 4.] ; [2. 1.],0
a7,1,1.0,0.0,[8 4] ; [2 1],[8. 4.] ; [2. 1.],0
a6,1,1.0,0.0,[8 4] ; [2 1],[8. 4.] ; [2. 1.],0
a3,1,1.0,0.0,[8 4] ; [2 1],[8. 4.] ; [2. 1.],0
v1,1,1.0,0.0,[4 8] ; [1 2],[4. 8.] ; [1. 2.],0
