Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,31.122026,[47 29] ; [78  2],[60.8974359 15.1025641] ; [64.1025641 15.8974359],1
r4,1,6e-06,20.37526,[41 36] ; [69 11],[53.94904459 23.05095541] ; [56.05095541 23.94904459],1
p10,1,7.2e-05,15.755781,[24 49] ; [52 28],[36.26143791 36.73856209] ; [39.73856209 40.26143791],1
p9,1,0.0001,15.130657,[26 45] ; [54 25],[37.86666667 33.13333333] ; [42.13333333 36.86666667],1
n6,1,0.00014,14.506413,[40 36] ; [65 15],[51.15384615 24.84615385] ; [53.84615385 26.15384615],1
s8,1,0.000377,12.642352,[14 62] ; [36 44],[24.35897436 51.64102564] ; [25.64102564 54.35897436],1
b4,1,0.00525,7.791341,[36 41] ; [55 25],[44.63057325 32.36942675] ; [46.36942675 33.63057325],0
v4,1,0.007627,7.119118,[52 24] ; [69 11],[58.94871795 17.05128205] ; [62.05128205 17.94871795],0
v1,1,0.015175,5.896073,[20 57] ; [34 42],[27.17647059 49.82352941] ; [26.82352941 49.17647059],0
s7,1,0.016622,5.735871,[18 50] ; [36 43],[24.97959184 43.02040816] ; [29.02040816 49.97959184],0
s2,1,0.018681,5.531095,[22 55] ; [37 42],[29.12179487 47.87820513] ; [29.87820513 49.12179487],0
n2,1,0.02514,5.014211,[22 18] ; [22  5],[26.26865672 13.73134328] ; [17.73134328  9.26865672],0
p12,1,0.035367,4.427374,[ 1 75] ; [ 7 73],[ 3.8974359 72.1025641] ; [ 4.1025641 75.8974359],0
r2,1,0.044432,4.040083,[59 15] ; [72  7],[63.35947712 10.64052288] ; [67.64052288 11.35947712],0
u2,1,0.044802,4.026061,[10 16] ; [19 10],[13.70909091 12.29090909] ; [15.29090909 13.70909091],0
r1,1,0.055292,3.673271,[44 32] ; [58 22],[49.69230769 26.30769231] ; [52.30769231 27.69230769],0
a1,1,0.059884,3.540607,[12 65] ; [ 5 75],[ 8.33757962 68.66242038] ; [ 8.66242038 71.33757962],0
s3,1,0.060852,3.51401,[29 47] ; [42 37],[34.81290323 41.18709677] ; [36.18709677 42.81290323],0
s6,1,0.063384,3.44656,[31 44] ; [45 35],[36.77419355 38.22580645] ; [39.22580645 40.77419355],0
