Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.179712,1.8,[14  2] ; [1 1],[13.33333333  2.66666667] ; [1.66666667 0.33333333],0
d2,1,0.316233,1.004464,[ 3 13] ; [1 1],[ 3.55555556 12.44444444] ; [0.44444444 1.55555556],0
p12,1,0.316233,1.004464,[ 3 13] ; [1 1],[ 3.55555556 12.44444444] ; [0.44444444 1.55555556],0
p2,1,0.45675,0.553846,[12  4] ; [1 1],[11.55555556  4.44444444] ; [1.44444444 0.55555556],0
a5,1,0.73244,0.116883,[10  6] ; [1 1],[9.77777778 6.22222222] ; [1.22222222 0.77777778],0
a3,1,0.866815,0.028125,[7 9] ; [1 1],[7.11111111 8.88888889] ; [0.88888889 1.11111111],0
a7,1,0.866815,0.028125,[9 7] ; [1 1],[8.88888889 7.11111111] ; [1.11111111 0.88888889],0
v2,1,0.866815,0.028125,[7 9] ; [1 1],[7.11111111 8.88888889] ; [0.88888889 1.11111111],0
p1,1,0.866815,0.028125,[7 9] ; [1 1],[7.11111111 8.88888889] ; [0.88888889 1.11111111],0
s3,1,0.929308,0.00787,[8 7] ; [1 1],[7.94117647 7.05882353] ; [1.05882353 0.94117647],0
v3,1,1.0,0.0,[8 8] ; [1 1],[8. 8.] ; [1. 1.],0
