Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.421317,0.646639,[13  4] ; [1 1],[12.52631579  4.47368421] ; [1.47368421 0.52631579],0
s5,1,0.421317,0.646639,[ 4 13] ; [1 1],[ 4.47368421 12.52631579] ; [0.52631579 1.47368421],0
s6,1,0.421317,0.646639,[13  4] ; [1 1],[12.52631579  4.47368421] ; [1.47368421 0.52631579],0
n2,1,0.57075,0.321429,[5 2] ; [1 1],[4.66666667 2.33333333] ; [1.33333333 0.66666667],0
b4,1,0.683406,0.166317,[11  6] ; [1 1],[10.73684211  6.26315789] ; [1.26315789 0.73684211],0
v1,1,0.683406,0.166317,[ 6 11] ; [1 1],[ 6.26315789 10.73684211] ; [0.73684211 1.26315789],0
n5,1,0.683406,0.166317,[11  6] ; [1 1],[10.73684211  6.26315789] ; [1.26315789 0.73684211],0
a6,1,0.811055,0.057152,[ 7 10] ; [1 1],[7.15789474 9.84210526] ; [0.84210526 1.15789474],0
d5,1,0.811055,0.057152,[10  7] ; [1 1],[9.84210526 7.15789474] ; [1.15789474 0.84210526],0
r1,1,0.811055,0.057152,[10  7] ; [1 1],[9.84210526 7.15789474] ; [1.15789474 0.84210526],0
p8,1,0.811055,0.057152,[10  7] ; [1 1],[9.84210526 7.15789474] ; [1.15789474 0.84210526],0
b5,1,0.937193,0.006209,[9 8] ; [1 1],[8.94736842 8.05263158] ; [1.05263158 0.94736842],0
a3,1,0.937193,0.006209,[8 9] ; [1 1],[8.05263158 8.94736842] ; [0.94736842 1.05263158],0
a7,1,0.937193,0.006209,[9 8] ; [1 1],[8.94736842 8.05263158] ; [1.05263158 0.94736842],0
v3,1,0.937193,0.006209,[9 8] ; [1 1],[8.94736842 8.05263158] ; [1.05263158 0.94736842],0
