Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b2,1,0.017541,5.641447,[6 1] ; [10 18],[3.2 3.8] ; [12.8 15.2],0
b3,1,0.017541,5.641447,[6 1] ; [10 18],[3.2 3.8] ; [12.8 15.2],0
a8,1,0.018603,5.538462,[2 2] ; [ 5 47],[0.5 3.5] ; [ 6.5 45.5],0
v3,1,0.03798,4.305899,[5 1] ; [24 37],[2.59701493 3.40298507] ; [26.40298507 34.59701493],0
d2,1,0.06092,3.512149,[6 1] ; [30 32],[3.65217391 3.34782609] ; [32.34782609 29.65217391],0
a2,1,0.083233,3.000621,[4 3] ; [16 46],[2.02898551 4.97101449] ; [17.97101449 44.02898551],0
p5,1,0.085925,2.949104,[2 4] ; [ 6 56],[0.70588235 5.29411765] ; [ 7.29411765 54.70588235],0
s8,1,0.137009,2.21123,[5 2] ; [26 36],[3.14492754 3.85507246] ; [27.85507246 34.14492754],0
s7,1,0.141343,2.16328,[5 2] ; [24 33],[3.171875 3.828125] ; [25.828125 31.171875],0
p4,1,0.147249,2.100525,[5 2] ; [26 35],[3.19117647 3.80882353] ; [27.80882353 33.19117647],0
p3,1,0.158621,1.987327,[4 3] ; [19 43],[2.33333333 4.66666667] ; [20.66666667 41.33333333],0
p12,1,0.173781,1.850021,[1 6] ; [ 2 60],[0.30434783 6.69565217] ; [ 2.69565217 59.30434783],0
a4,1,0.187239,1.739212,[5 2] ; [28 34],[3.34782609 3.65217391] ; [29.65217391 32.34782609],0
u1,1,0.193332,1.69204,[3 4] ; [13 49],[1.62318841 5.37681159] ; [14.37681159 47.62318841],0
v2,1,0.220744,1.499529,[5 1] ; [34 25],[3.6 2.4] ; [35.4 23.6],0
d1,1,0.259413,1.271889,[6 1] ; [40 22],[4.66666667 2.33333333] ; [41.33333333 20.66666667],0
s3,1,0.281991,1.157468,[5 2] ; [31 31],[3.65217391 3.34782609] ; [32.34782609 29.65217391],0
n4,1,0.327289,0.959595,[6 1] ; [42 20],[4.86956522 2.13043478] ; [43.13043478 18.86956522],0
p7,1,0.362244,0.830099,[5 2] ; [32 28],[3.86567164 3.13432836] ; [33.13432836 26.86567164],0
p8,1,0.392761,0.730377,[4 3] ; [25 37],[2.94202899 4.05797101] ; [26.05797101 35.94202899],0
b4,1,0.446679,0.579066,[5 2] ; [35 27],[4.05797101 2.94202899] ; [35.94202899 26.05797101],0
p2,1,0.45318,0.562686,[6 1] ; [45 17],[5.17391304 1.82608696] ; [45.82608696 16.17391304],0
a7,1,0.643845,0.213748,[5 2] ; [49 13],[5.47826087 1.52173913] ; [48.52173913 13.47826087],0
r1,1,0.676892,0.173646,[6 1] ; [49 13],[5.57971014 1.42028986] ; [49.42028986 12.57971014],0
p6,1,0.700452,0.148002,[3 4] ; [22 40],[2.53623188 4.46376812] ; [22.46376812 39.53623188],0
s5,1,0.731927,0.11735,[2 5] ; [20 37],[2.40625 4.59375] ; [19.59375 37.40625],0
s2,1,0.781288,0.077084,[4 3] ; [32 30],[3.65217391 3.34782609] ; [32.34782609 29.65217391],0
b5,1,0.842733,0.039362,[5 2] ; [42 20],[4.76811594 2.23188406] ; [42.23188406 19.76811594],0
d5,1,0.899505,0.015948,[6 1] ; [52 10],[5.88405797 1.11594203] ; [52.11594203  9.88405797],0
a6,1,0.910007,0.012776,[5 2] ; [43 19],[4.86956522 2.13043478] ; [43.13043478 18.86956522],0
