Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.371093,0.8,[1 1] ; [2 8],[0.5 1.5] ; [2.5 7.5],0
a3,1,0.583882,0.3,[1 1] ; [7 3],[1.33333333 0.66666667] ; [6.66666667 3.33333333],0
n4,1,0.583882,0.3,[1 1] ; [3 7],[0.66666667 1.33333333] ; [3.33333333 6.66666667],0
s2,1,0.583882,0.3,[1 1] ; [3 7],[0.66666667 1.33333333] ; [3.33333333 6.66666667],0
s6,1,0.583882,0.3,[1 1] ; [7 3],[1.33333333 0.66666667] ; [6.66666667 3.33333333],0
p7,1,0.583882,0.3,[1 1] ; [7 3],[1.33333333 0.66666667] ; [6.66666667 3.33333333],0
p8,1,0.583882,0.3,[1 1] ; [7 3],[1.33333333 0.66666667] ; [6.66666667 3.33333333],0
d1,1,0.793428,0.068571,[1 1] ; [4 6],[0.83333333 1.16666667] ; [4.16666667 5.83333333],0
p4,1,0.793428,0.068571,[1 1] ; [6 4],[1.16666667 0.83333333] ; [5.83333333 4.16666667],0
v2,1,0.886508,0.02037,[1 1] ; [5 4],[1.09090909 0.90909091] ; [4.90909091 4.09090909],0
s7,1,1.0,0.0,[1 1] ; [5 5],[1. 1.] ; [5. 5.],0
s8,1,1.0,0.0,[1 1] ; [5 5],[1. 1.] ; [5. 5.],0
