Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,95.592076,[101  15] ; [14 67],[67.71573604 48.28426396] ; [47.28426396 33.71573604],1
s6,1,0.0,28.992363,[100  16] ; [42 40],[83.19191919 32.80808081] ; [58.80808081 23.19191919],1
s8,1,0.0,28.042554,[70 47] ; [18 64],[51.73869347 65.26130653] ; [36.26130653 45.73869347],1
s7,1,4.9e-05,16.48514,[72 36] ; [29 50],[58.3315508 49.6684492] ; [42.6684492 36.3315508],1
s5,1,0.000786,11.273431,[48 63] ; [16 64],[37.19371728 73.80628272] ; [26.80628272 53.19371728],1
a2,1,0.001038,10.758853,[47 70] ; [15 67],[36.45226131 80.54773869] ; [25.54773869 56.45226131],0
d1,1,0.002387,9.224962,[82 35] ; [40 42],[71.72864322 45.27135678] ; [50.27135678 31.72864322],0
p9,1,0.002686,9.009631,[103  12] ; [60 22],[95.15228426 19.84771574] ; [67.84771574 14.15228426],0
p10,1,0.00658,7.384047,[97 18] ; [55 26],[89.18367347 25.81632653] ; [62.81632653 18.18367347],0
d2,1,0.008017,7.029655,[73 43] ; [36 46],[63.85858586 52.14141414] ; [45.14141414 36.85858586],0
a4,1,0.013379,6.118343,[70 47] ; [34 47],[61.45454545 55.54545455] ; [42.54545455 38.45454545],0
v4,1,0.017181,5.67777,[113   4] ; [72 10],[108.76884422   8.23115578] ; [76.23115578  5.76884422],0
a5,1,0.02121,5.309469,[94 23] ; [54 28],[87.01507538 29.98492462] ; [60.98492462 21.01507538],0
s4,1,0.022317,5.220911,[24 92] ; [ 7 74],[18.25380711 97.74619289] ; [12.74619289 68.25380711],0
p12,1,0.039662,4.232284,[  9 108] ; [ 1 81],[  5.87939698 111.12060302] ; [ 4.12060302 77.87939698],0
a3,1,0.041281,4.164457,[91 26] ; [53 29],[84.66331658 32.33668342] ; [59.33668342 22.66331658],0
u1,1,0.047224,3.937402,[36 81] ; [15 67],[29.98492462 87.01507538] ; [21.01507538 60.98492462],0
p5,1,0.047646,3.922413,[  6 107] ; [11 71],[  9.85128205 103.14871795] ; [ 7.14871795 74.85128205],0
d4,1,0.064583,3.41559,[97 20] ; [59 23],[91.71859296 25.28140704] ; [64.28140704 17.71859296],0
b2,1,0.066146,3.376168,[25 52] ; [27 29],[30.10526316 46.89473684] ; [21.89473684 34.10526316],0
b3,1,0.066146,3.376168,[25 52] ; [27 29],[30.10526316 46.89473684] ; [21.89473684 34.10526316],0
n3,1,0.078983,3.085714,[26  4] ; [16  8],[23.33333333  6.66666667] ; [18.66666667  5.33333333],0
d5,1,0.09828,2.733232,[104  13] ; [66 16],[99.94974874 17.05025126] ; [70.05025126 11.94974874],0
n2,1,0.119416,2.424962,[23  7] ; [13 10],[20.37735849  9.62264151] ; [15.62264151  7.37735849],0
a7,1,0.12403,2.365676,[90 27] ; [55 27],[85.25125628 31.74874372] ; [59.74874372 22.25125628],0
n6,1,0.126825,2.330942,[101  16] ; [64 18],[97.01005025 19.98994975] ; [67.98994975 14.01005025],0
r2,1,0.127469,2.323064,[109   7] ; [72 10],[106.04040404   9.95959596] ; [74.95959596  7.04040404],0
r4,1,0.168945,1.89228,[106  11] ; [69 13],[102.88944724  14.11055276] ; [72.11055276  9.88944724],0
v1,1,0.178392,1.810966,[59 51] ; [35 45],[54.42105263 55.57894737] ; [39.57894737 40.42105263],0
d3,1,0.208774,1.579906,[88 29] ; [55 27],[84.07537688 32.92462312] ; [58.92462312 23.07537688],0
r3,1,0.211663,1.560017,[114   3] ; [77  5],[112.29648241   4.70351759] ; [78.70351759  3.29648241],0
n1,1,0.241674,1.370805,[13 16] ; [ 7 17],[10.94339623 18.05660377] ; [ 9.05660377 14.94339623],0
b5,1,0.280292,1.165675,[80 37] ; [50 32],[76.4321608 40.5678392] ; [53.5678392 28.4321608],0
p1,1,0.321009,0.98483,[  7 110] ; [ 8 74],[  8.81909548 108.18090452] ; [ 6.18090452 75.81909548],0
s1,1,0.32295,0.976961,[  8 106] ; [ 3 78],[  6.43076923 107.56923077] ; [ 4.56923077 76.43076923],0
u2,1,0.323145,0.976173,[15 10] ; [13 15],[13.20754717 11.79245283] ; [14.79245283 13.20754717],0
p3,1,0.33525,0.92851,[68 49] ; [42 40],[64.67336683 52.32663317] ; [45.32663317 36.67336683],0
p7,1,0.353723,0.860057,[61 54] ; [38 44],[57.79187817 57.20812183] ; [41.20812183 40.79187817],0
r1,1,0.383921,0.758109,[89 26] ; [59 23],[86.39593909 28.60406091] ; [61.60406091 20.39593909],0
n4,1,0.415789,0.662188,[92 24] ; [61 21],[89.63636364 26.36363636] ; [63.36363636 18.63636364],0
b4,1,0.446074,0.580608,[65 52] ; [50 32],[67.61306533 49.38693467] ; [47.38693467 34.61306533],0
p11,1,0.466036,0.53136,[80 37] ; [60 22],[82.31155779 34.68844221] ; [57.68844221 24.31155779],0
u3,1,0.476665,0.506483,[17  8] ; [17 12],[15.74074074  9.25925926] ; [18.25925926 10.74074074],0
a1,1,0.489304,0.478057,[  5 112] ; [ 2 80],[  4.11557789 112.88442211] ; [ 2.88442211 79.11557789],0
b1,1,0.520299,0.4133,[51 66] ; [32 50],[48.79899497 68.20100503] ; [34.20100503 47.79899497],0
n5,1,0.562443,0.335493,[85 31] ; [57 25],[83.19191919 32.80808081] ; [58.80808081 23.19191919],0
p6,1,0.695427,0.153273,[40 75] ; [26 55],[38.7244898 76.2755102] ; [27.2755102 53.7244898],0
v3,1,0.707649,0.140637,[37 71] ; [25 54],[35.80748663 72.19251337] ; [26.19251337 52.80748663],0
a6,1,0.870294,0.026662,[84 33] ; [58 24],[83.48743719 33.51256281] ; [58.51256281 23.48743719],0
p2,1,0.904038,0.014535,[96 21] ; [67 14],[96.31818182 20.68181818] ; [66.68181818 14.31818182],0
a8,1,0.953689,0.003373,[13 92] ; [ 9 62],[13.125 91.875] ; [ 8.875 62.125],0
v2,1,0.973018,0.001144,[58 53] ; [42 38],[58.11518325 52.88481675] ; [41.88481675 38.11518325],0
