Feature,DoF,P Value,Chi Square,Is Significant
s8,1,0.001062,10.715544,0
v3,1,0.007654,7.112627,0
a8,1,0.016229,5.777864,0
s7,1,0.025078,5.018492,0
p5,1,0.026515,4.922144,0
b3,1,0.027928,4.832516,0
b2,1,0.027928,4.832516,0
d1,1,0.049008,3.875077,0
d2,1,0.049008,3.875077,0
v2,1,0.053631,3.724138,0
a2,1,0.067592,3.340557,0
n4,1,0.07626,3.142857,0
p7,1,0.080931,3.046113,0
u1,1,0.091722,2.843885,0
p2,1,0.092258,2.834529,0
a1,1,0.096709,2.758992,0
a4,1,0.10247,2.666667,0
p4,1,0.10247,2.666667,0
p6,1,0.149109,2.081343,0
p3,1,0.205903,1.6,0
s2,1,0.234498,1.413367,0
d5,1,0.253692,1.302857,0
r1,1,0.265667,1.238985,0
b4,1,0.287572,1.130952,0
s3,1,0.288753,1.125426,0
p8,1,0.301054,1.069519,0
s5,1,0.350013,0.873411,0
b5,1,0.497605,0.46004,0
a6,1,0.775371,0.081429,0
a7,1,0.828758,0.046784,0
