Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.316233,1.004464,[ 3 13] ; [1 1],[ 3.55555556 12.44444444] ; [0.44444444 1.55555556],0
s1,1,0.316233,1.004464,[ 3 13] ; [1 1],[ 3.55555556 12.44444444] ; [0.44444444 1.55555556],0
s3,1,0.347465,0.882692,[ 3 12] ; [1 1],[ 3.52941176 11.47058824] ; [0.47058824 1.52941176],0
r4,1,0.45675,0.553846,[ 4 12] ; [1 1],[ 4.44444444 11.55555556] ; [0.55555556 1.44444444],0
n5,1,0.45675,0.553846,[12  4] ; [1 1],[11.55555556  4.44444444] ; [1.44444444 0.55555556],0
p6,1,0.45675,0.553846,[ 4 12] ; [1 1],[ 4.44444444 11.55555556] ; [0.55555556 1.44444444],0
p7,1,0.540818,0.374026,[ 4 10] ; [1 1],[4.375 9.625] ; [0.625 1.375],0
v4,1,0.595883,0.28125,[11  5] ; [1 1],[10.66666667  5.33333333] ; [1.33333333 0.66666667],0
s2,1,0.595883,0.28125,[ 5 11] ; [1 1],[ 5.33333333 10.66666667] ; [0.66666667 1.33333333],0
p2,1,0.64315,0.214646,[ 5 10] ; [1 1],[5.29411765 9.70588235] ; [0.70588235 1.29411765],0
v1,1,0.73244,0.116883,[10  6] ; [1 1],[9.77777778 6.22222222] ; [1.22222222 0.77777778],0
v2,1,0.73244,0.116883,[ 6 10] ; [1 1],[6.22222222 9.77777778] ; [0.77777778 1.22222222],0
n6,1,0.73244,0.116883,[10  6] ; [1 1],[9.77777778 6.22222222] ; [1.22222222 0.77777778],0
p4,1,0.787221,0.072857,[6 9] ; [1 1],[6.17647059 8.82352941] ; [0.82352941 1.17647059],0
s6,1,0.866815,0.028125,[7 9] ; [1 1],[7.11111111 8.88888889] ; [0.88888889 1.11111111],0
p8,1,0.866815,0.028125,[7 9] ; [1 1],[7.11111111 8.88888889] ; [0.88888889 1.11111111],0
p9,1,0.866815,0.028125,[9 7] ; [1 1],[8.88888889 7.11111111] ; [1.11111111 0.88888889],0
p10,1,1.0,0.0,[8 8] ; [1 1],[8. 8.] ; [1. 1.],0
