Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,97.734097,[451  17] ; [73 38],[423.54404145  44.45595855] ; [100.45595855  10.54404145],1
p2,1,0.0,34.872272,[405  63] ; [73 43],[383.05479452  84.94520548] ; [94.94520548 21.05479452],1
n6,1,0.0,32.800488,[414  51] ; [77 37],[394.32642487  70.67357513] ; [96.67357513 17.32642487],1
r3,1,1e-06,24.102869,[452  15] ; [97 17],[441.2788296  25.7211704] ; [107.7211704   6.2788296],1
v4,1,2e-06,22.342428,[451  14] ; [99 16],[440.94827586  24.05172414] ; [109.05172414   5.94827586],1
r4,1,1.5e-05,18.715398,[430  39] ; [90 26],[416.88888889  52.11111111] ; [103.11111111  12.88888889],1
p7,1,0.000128,14.673217,[293 162] ; [50 62],[275.24691358 179.75308642] ; [67.75308642 44.24691358],1
n5,1,0.000143,14.457012,[352 113] ; [66 48],[335.69948187 129.30051813] ; [82.30051813 31.69948187],1
p4,1,0.000151,14.35508,[279 186] ; [46 68],[261.01036269 203.98963731] ; [63.98963731 50.01036269],1
n4,1,0.000168,14.158668,[361 108] ; [68 46],[345.11320755 123.88679245] ; [83.88679245 30.11320755],1
p8,1,0.000825,11.183244,[255 207] ; [43 71],[239.02083333 222.97916667] ; [58.97916667 55.02083333],1
s6,1,0.001098,10.654076,[321 140] ; [61 53],[306.26434783 154.73565217] ; [75.73565217 38.26434783],0
p3,1,0.001371,10.244702,[224 244] ; [36 79],[208.7135506 259.2864494] ; [51.2864494 63.7135506],0
p12,1,0.005441,7.726611,[ 45 423] ; [  2 113],[ 37.72898799 430.27101201] ; [  9.27101201 105.72898799],0
s8,1,0.006037,7.53934,[206 260] ; [35 81],[192.96563574 273.03436426] ; [48.03436426 67.96563574],0
v1,1,0.006471,7.414255,[254 204] ; [47 67],[241.01048951 216.98951049] ; [59.98951049 54.01048951],0
s7,1,0.008399,6.946459,[220 230] ; [38 71],[207.69230769 242.30769231] ; [50.30769231 58.69230769],0
s1,1,0.01183,6.336135,[ 13 450] ; [  9 106],[ 17.62283737 445.37716263] ; [  4.37716263 110.62283737],0
u3,1,0.019681,5.439968,[82 66] ; [16 29],[75.15025907 72.84974093] ; [22.84974093 22.15025907],0
s5,1,0.031179,4.643099,[162 289] ; [27 81],[152.48479428 298.51520572] ; [36.51520572 71.48479428],0
u2,1,0.031412,4.630283,[83 65] ; [17 28],[76.68393782 71.31606218] ; [23.31606218 21.68393782],0
r1,1,0.044279,4.04591,[376  91] ; [82 32],[368.13425129  98.86574871] ; [89.86574871 24.13425129],0
d5,1,0.05042,3.827439,[388  80] ; [87 29],[380.65068493  87.34931507] ; [94.34931507 21.65068493],0
v2,1,0.05093,3.810583,[272 179] ; [54 54],[263.01610018 187.98389982] ; [62.98389982 45.01610018],0
a5,1,0.052121,3.771885,[342 127] ; [74 42],[333.51111111 135.48888889] ; [82.48888889 33.51111111],0
s2,1,0.10104,2.689054,[240 225] ; [50 66],[232.09982788 232.90017212] ; [57.90017212 58.09982788],0
p6,1,0.101897,2.675601,[165 299] ; [31 82],[157.6152513 306.3847487] ; [38.3847487 74.6152513],0
r2,1,0.136813,2.213441,[445  18] ; [104   8],[442.06434783  20.93565217] ; [106.93565217   5.06434783],0
n3,1,0.150847,2.063662,[74 28] ; [26 17],[70.34482759 31.65517241] ; [29.65517241 13.34482759],0
