Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.028249,4.812834,[ 2 32] ; [1 1],[ 2.83333333 31.16666667] ; [0.16666667 1.83333333],0
p1,1,0.128634,2.308918,[ 4 30] ; [1 1],[ 4.72222222 29.27777778] ; [0.27777778 1.72222222],0
v3,1,0.204177,1.612243,[ 5 28] ; [1 1],[ 5.65714286 27.34285714] ; [0.34285714 1.65714286],0
d2,1,0.330899,0.945378,[ 7 27] ; [1 1],[ 7.55555556 26.44444444] ; [0.44444444 1.55555556],0
v2,1,0.362989,0.827524,[ 7 25] ; [1 1],[ 7.52941176 24.47058824] ; [0.47058824 1.52941176],0
n5,1,0.400814,0.705882,[26  8] ; [1 1],[25.5  8.5] ; [1.5 0.5],0
p2,1,0.470302,0.521267,[25  9] ; [1 1],[24.55555556  9.44444444] ; [1.44444444 0.55555556],0
n4,1,0.539038,0.377326,[24 10] ; [1 1],[23.61111111 10.38888889] ; [1.38888889 0.61111111],0
s3,1,0.724159,0.124542,[20 12] ; [1 1],[19.76470588 12.23529412] ; [1.23529412 0.76470588],0
a3,1,0.805701,0.060504,[14 20] ; [1 1],[14.16666667 19.83333333] ; [0.83333333 1.16666667],0
a5,1,0.805701,0.060504,[14 20] ; [1 1],[14.16666667 19.83333333] ; [0.83333333 1.16666667],0
a7,1,0.900287,0.0157,[18 15] ; [1 1],[17.91428571 15.08571429] ; [1.08571429 0.91428571],0
