Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.086476,2.938776,[13  1] ; [1 1],[12.25  1.75] ; [1.75 0.25],0
v4,1,0.226104,1.465201,[12  2] ; [1 1],[11.375  2.625] ; [1.625 0.375],0
s6,1,0.254565,1.298077,[11  2] ; [1 1],[10.4  2.6] ; [1.6 0.4],0
p2,1,0.382733,0.761905,[11  3] ; [1 1],[10.5  3.5] ; [1.5 0.5],0
n6,1,0.382733,0.761905,[11  3] ; [1 1],[10.5  3.5] ; [1.5 0.5],0
v3,1,0.382733,0.761905,[ 3 11] ; [1 1],[ 3.5 10.5] ; [0.5 1.5],0
p9,1,0.422813,0.642483,[10  3] ; [1 1],[9.53333333 3.46666667] ; [1.46666667 0.53333333],0
b4,1,0.540818,0.374026,[10  4] ; [1 1],[9.625 4.375] ; [1.375 0.625],0
p10,1,0.540818,0.374026,[10  4] ; [1 1],[9.625 4.375] ; [1.375 0.625],0
p1,1,0.540818,0.374026,[ 4 10] ; [1 1],[4.375 9.625] ; [0.625 1.375],0
s8,1,0.591208,0.288462,[4 9] ; [1 1],[4.33333333 8.66666667] ; [0.66666667 1.33333333],0
b1,1,0.69627,0.152381,[9 5] ; [1 1],[8.75 5.25] ; [1.25 0.75],0
d5,1,0.69627,0.152381,[9 5] ; [1 1],[8.75 5.25] ; [1.25 0.75],0
d2,1,0.69627,0.152381,[9 5] ; [1 1],[8.75 5.25] ; [1.25 0.75],0
p11,1,0.69627,0.152381,[9 5] ; [1 1],[8.75 5.25] ; [1.25 0.75],0
u3,1,0.709388,0.138889,[1 2] ; [1 1],[1.2 1.8] ; [0.8 1.2],0
u2,1,0.709388,0.138889,[2 1] ; [1 1],[1.8 1.2] ; [1.2 0.8],0
s7,1,0.756495,0.096154,[5 8] ; [1 1],[5.2 7.8] ; [0.8 1.2],0
v1,1,0.848936,0.036281,[6 8] ; [1 1],[6.125 7.875] ; [0.875 1.125],0
p4,1,0.848936,0.036281,[6 8] ; [1 1],[6.125 7.875] ; [0.875 1.125],0
a7,1,0.848936,0.036281,[8 6] ; [1 1],[7.875 6.125] ; [1.125 0.875],0
d3,1,1.0,0.0,[7 7] ; [1 1],[7. 7.] ; [1. 1.],0
