Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.000921,10.979206,[1 1] ; [ 1 45],[0.08333333 1.91666667] ; [ 1.91666667 44.08333333],1
u1,1,0.009027,6.817391,[1 1] ; [ 2 44],[0.125 1.875] ; [ 2.875 43.125],0
a2,1,0.10141,2.68323,[1 1] ; [ 5 41],[0.25 1.75] ; [ 5.75 40.25],0
s5,1,0.10683,2.600497,[1 1] ; [ 5 40],[0.25531915 1.74468085] ; [ 5.74468085 39.25531915],0
r4,1,0.147155,2.1015,[1 1] ; [ 6 40],[0.29166667 1.70833333] ; [ 6.70833333 39.29166667],0
p1,1,0.147155,2.1015,[1 1] ; [ 6 40],[0.29166667 1.70833333] ; [ 6.70833333 39.29166667],0
s2,1,0.196317,1.669565,[1 1] ; [ 7 39],[0.33333333 1.66666667] ; [ 7.66666667 38.33333333],0
v2,1,0.204701,1.608511,[1 1] ; [ 7 38],[0.34042553 1.65957447] ; [ 7.65957447 37.34042553],0
p8,1,0.247424,1.337793,[1 1] ; [ 8 38],[0.375 1.625] ; [ 8.625 37.375],0
p4,1,0.257124,1.284178,[1 1] ; [ 8 37],[0.38297872 1.61702128] ; [ 8.61702128 36.38297872],0
s6,1,0.299498,1.07643,[1 1] ; [ 9 37],[0.41666667 1.58333333] ; [ 9.58333333 36.41666667],0
p3,1,0.351905,0.866574,[1 1] ; [10 36],[0.45833333 1.54166667] ; [10.54166667 35.45833333],0
v1,1,0.404248,0.695652,[1 1] ; [11 35],[0.5 1.5] ; [11.5 34.5],0
v3,1,0.404248,0.695652,[1 1] ; [11 35],[0.5 1.5] ; [11.5 34.5],0
p2,1,0.507878,0.438436,[1 1] ; [13 33],[0.58333333 1.41666667] ; [13.41666667 32.58333333],0
b1,1,0.659572,0.194043,[1 1] ; [30 16],[1.29166667 0.70833333] ; [29.70833333 16.29166667],0
a3,1,0.695984,0.152683,[1 1] ; [28 16],[1.26086957 0.73913043] ; [27.73913043 16.26086957],0
b5,1,0.807086,0.059627,[1 1] ; [19 27],[0.83333333 1.16666667] ; [19.16666667 26.83333333],0
n3,1,0.818726,0.052525,[1 1] ; [10 14],[0.84615385 1.15384615] ; [10.15384615 13.84615385],0
