Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.079839,3.068182,[2 1] ; [ 2 10],[0.8 2.2] ; [3.2 8.8],0
v4,1,0.170904,1.875,[1 2] ; [9 3],[2. 1.] ; [8. 4.],0
p7,1,0.20686,1.593266,[2 1] ; [3 8],[1.07142857 1.92857143] ; [3.92857143 7.07142857],0
v3,1,0.254565,1.298077,[1 2] ; [ 1 11],[0.4 2.6] ; [ 1.6 10.4],0
p11,1,0.291841,1.111111,[2 1] ; [4 8],[1.2 1.8] ; [4.8 7.2],0
p10,1,0.291841,1.111111,[2 1] ; [4 8],[1.2 1.8] ; [4.8 7.2],0
p9,1,0.291841,1.111111,[2 1] ; [4 8],[1.2 1.8] ; [4.8 7.2],0
p4,1,0.291841,1.111111,[2 1] ; [4 8],[1.2 1.8] ; [4.8 7.2],0
s2,1,0.437558,0.602679,[2 1] ; [5 7],[1.4 1.6] ; [5.6 6.4],0
a4,1,0.437558,0.602679,[2 1] ; [5 7],[1.4 1.6] ; [5.6 6.4],0
d1,1,0.437558,0.602679,[2 1] ; [5 7],[1.4 1.6] ; [5.6 6.4],0
d2,1,0.437558,0.602679,[1 2] ; [7 5],[1.6 1.4] ; [6.4 5.6],0
v2,1,0.518605,0.416667,[1 2] ; [ 2 10],[0.6 2.4] ; [2.4 9.6],0
s1,1,0.518605,0.416667,[1 2] ; [ 2 10],[0.6 2.4] ; [2.4 9.6],0
a7,1,0.604773,0.267857,[1 2] ; [6 6],[1.4 1.6] ; [5.6 6.4],0
a3,1,0.604773,0.267857,[2 1] ; [6 6],[1.6 1.4] ; [6.4 5.6],0
n5,1,0.770335,0.085227,[2 1] ; [9 3],[2.2 0.8] ; [8.8 3.2],0
s3,1,0.792147,0.069444,[1 2] ; [5 7],[1.2 1.8] ; [4.8 7.2],0
p6,1,0.792147,0.069444,[1 2] ; [5 7],[1.2 1.8] ; [4.8 7.2],0
r2,1,0.835099,0.043333,[2 1] ; [6 4],[1.84615385 1.15384615] ; [6.15384615 3.84615385],0
s7,1,1.0,0.0,[1 1] ; [6 6],[1. 1.] ; [6. 6.],0
p2,1,1.0,0.0,[2 1] ; [8 4],[2. 1.] ; [8. 4.],0
n6,1,1.0,0.0,[2 1] ; [8 4],[2. 1.] ; [8. 4.],0
n4,1,1.0,0.0,[2 1] ; [8 4],[2. 1.] ; [8. 4.],0
p8,1,1.0,0.0,[1 2] ; [4 8],[1. 2.] ; [4. 8.],0
r1,1,1.0,0.0,[1 2] ; [4 8],[1. 2.] ; [4. 8.],0
b5,1,1.0,0.0,[2 1] ; [8 4],[2. 1.] ; [8. 4.],0
