Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,150.027355,[241  33] ; [ 71 137],[177.36099585  96.63900415] ; [134.63900415  73.36099585],1
p7,1,0.0,119.283581,[243  28] ; [ 88 116],[188.84421053  82.15578947] ; [142.15578947  61.84421053],1
p6,1,0.0,59.134714,[158 110] ; [ 49 158],[116.79157895 151.20842105] ; [ 90.20842105 116.79157895],1
p5,1,0.0,40.876467,[ 65 209] ; [  6 202],[ 40.36099585 233.63900415] ; [ 30.63900415 177.36099585],1
p10,1,0.0,26.363691,[250  22] ; [154  52],[229.89121339  42.10878661] ; [174.10878661  31.89121339],1
p1,1,3e-06,21.580655,[ 41 232] ; [  5 202],[ 26.1625 246.8375] ; [ 19.8375 187.1625],1
p9,1,1.3e-05,18.993732,[255  19] ; [165  42],[239.25155925  34.74844075] ; [180.74844075  26.25155925],1
p11,1,1.7e-05,18.461014,[243  31] ; [153  55],[225.1120332  48.8879668] ; [170.8879668  37.1120332],1
p12,1,0.000131,14.628594,[ 37 236] ; [  7 200],[ 25.025 247.975] ; [ 18.975 188.025],1
b1,1,0.003111,8.741027,[112 162] ; [ 58 150],[ 96.63900415 177.36099585] ; [ 73.36099585 134.63900415],0
