Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.118991,2.430556,[11  1] ; [1 1],[10.28571429  1.71428571] ; [1.71428571 0.28571429],0
p10,1,0.468717,0.525,[9 3] ; [1 1],[8.57142857 3.42857143] ; [1.42857143 0.57142857],0
n4,1,0.468717,0.525,[9 3] ; [1 1],[8.57142857 3.42857143] ; [1.42857143 0.57142857],0
n5,1,0.468717,0.525,[9 3] ; [1 1],[8.57142857 3.42857143] ; [1.42857143 0.57142857],0
n6,1,0.648807,0.207407,[8 4] ; [1 1],[7.71428571 4.28571429] ; [1.28571429 0.71428571],0
a4,1,0.648807,0.207407,[4 8] ; [1 1],[4.28571429 7.71428571] ; [0.71428571 1.28571429],0
a6,1,0.648807,0.207407,[8 4] ; [1 1],[7.71428571 4.28571429] ; [1.28571429 0.71428571],0
d3,1,0.648807,0.207407,[4 8] ; [1 1],[4.28571429 7.71428571] ; [0.71428571 1.28571429],0
d5,1,0.648807,0.207407,[8 4] ; [1 1],[7.71428571 4.28571429] ; [1.28571429 0.71428571],0
b2,1,0.746886,0.104167,[3 5] ; [1 1],[3.2 4.8] ; [0.8 1.2],0
b3,1,0.746886,0.104167,[3 5] ; [1 1],[3.2 4.8] ; [0.8 1.2],0
p11,1,0.825498,0.048611,[7 5] ; [1 1],[6.85714286 5.14285714] ; [1.14285714 0.85714286],0
a7,1,0.825498,0.048611,[7 5] ; [1 1],[6.85714286 5.14285714] ; [1.14285714 0.85714286],0
s2,1,1.0,0.0,[6 6] ; [1 1],[6. 6.] ; [1. 1.],0
v1,1,1.0,0.0,[6 6] ; [1 1],[6. 6.] ; [1. 1.],0
p8,1,1.0,0.0,[6 6] ; [1 1],[6. 6.] ; [1. 1.],0
r1,1,1.0,0.0,[6 6] ; [1 1],[6. 6.] ; [1. 1.],0
