Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a2,1,0.078983,3.085714,[1 4] ; [5 2],[2.5 2.5] ; [3.5 3.5],0
a6,1,0.09769,2.742857,[2 3] ; [6 1],[3.33333333 1.66666667] ; [4.66666667 2.33333333],0
p3,1,0.09769,2.742857,[2 3] ; [6 1],[3.33333333 1.66666667] ; [4.66666667 2.33333333],0
v3,1,0.157299,2.0,[1 3] ; [3 1],[2. 2.] ; [2. 2.],0
p2,1,0.276278,1.185306,[2 3] ; [5 2],[2.91666667 2.08333333] ; [4.08333333 2.91666667],0
p7,1,0.303052,1.060714,[1 3] ; [4 3],[1.81818182 2.18181818] ; [3.18181818 3.81818182],0
a4,1,0.310494,1.028571,[3 2] ; [6 1],[3.75 1.25] ; [5.25 1.75],0
p4,1,0.310494,1.028571,[3 2] ; [6 1],[3.75 1.25] ; [5.25 1.75],0
v2,1,0.490153,0.47619,[4 1] ; [3 2],[3.5 1.5] ; [3.5 1.5],0
v1,1,0.490153,0.47619,[3 2] ; [4 1],[3.5 1.5] ; [3.5 1.5],0
p8,1,0.678845,0.171429,[3 2] ; [5 2],[3.33333333 1.66666667] ; [4.66666667 2.33333333],0
d3,1,0.678845,0.171429,[3 2] ; [5 2],[3.33333333 1.66666667] ; [4.66666667 2.33333333],0
a7,1,0.678845,0.171429,[3 2] ; [5 2],[3.33333333 1.66666667] ; [4.66666667 2.33333333],0
s6,1,0.793428,0.068571,[4 1] ; [6 1],[4.16666667 0.83333333] ; [5.83333333 1.16666667],0
s7,1,0.793428,0.068571,[4 1] ; [6 1],[4.16666667 0.83333333] ; [5.83333333 1.16666667],0
p1,1,0.793428,0.068571,[1 4] ; [1 6],[0.83333333 4.16666667] ; [1.16666667 5.83333333],0
a5,1,0.793428,0.068571,[4 1] ; [6 1],[4.16666667 0.83333333] ; [5.83333333 1.16666667],0
b5,1,0.921159,0.009796,[3 2] ; [4 3],[2.91666667 2.08333333] ; [4.08333333 2.91666667],0
u1,1,0.921159,0.009796,[2 3] ; [3 4],[2.08333333 2.91666667] ; [2.91666667 4.08333333],0
p6,1,0.921159,0.009796,[3 2] ; [4 3],[2.91666667 2.08333333] ; [4.08333333 2.91666667],0
b4,1,0.921159,0.009796,[2 3] ; [3 4],[2.08333333 2.91666667] ; [2.91666667 4.08333333],0
