Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.118991,2.430556,[11  1] ; [1 1],[10.28571429  1.71428571] ; [1.71428571 0.28571429],0
p5,1,0.118991,2.430556,[ 1 11] ; [1 1],[ 1.71428571 10.28571429] ; [0.28571429 1.71428571],0
p10,1,0.140213,2.17562,[10  1] ; [1 1],[9.30769231 1.69230769] ; [1.69230769 0.30769231],0
s5,1,0.325892,0.965152,[2 9] ; [1 1],[2.53846154 8.46153846] ; [0.46153846 1.53846154],0
b4,1,0.648807,0.207407,[8 4] ; [1 1],[7.71428571 4.28571429] ; [1.28571429 0.71428571],0
a5,1,0.648807,0.207407,[8 4] ; [1 1],[7.71428571 4.28571429] ; [1.28571429 0.71428571],0
d3,1,0.648807,0.207407,[4 8] ; [1 1],[4.28571429 7.71428571] ; [0.71428571 1.28571429],0
p7,1,0.648807,0.207407,[8 4] ; [1 1],[7.71428571 4.28571429] ; [1.28571429 0.71428571],0
a8,1,0.715388,0.132955,[4 7] ; [1 1],[4.23076923 6.76923077] ; [0.76923077 1.23076923],0
s3,1,0.715388,0.132955,[7 4] ; [1 1],[6.76923077 4.23076923] ; [1.23076923 0.76923077],0
a4,1,0.825498,0.048611,[5 7] ; [1 1],[5.14285714 6.85714286] ; [0.85714286 1.14285714],0
a6,1,0.825498,0.048611,[7 5] ; [1 1],[6.85714286 5.14285714] ; [1.14285714 0.85714286],0
d2,1,0.825498,0.048611,[7 5] ; [1 1],[6.85714286 5.14285714] ; [1.14285714 0.85714286],0
r2,1,0.825498,0.048611,[5 7] ; [1 1],[5.14285714 6.85714286] ; [0.85714286 1.14285714],0
s7,1,1.0,0.0,[5 5] ; [1 1],[5. 5.] ; [1. 1.],0
