Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,148.503419,1
n6,1,0.0,31.154259,1
p2,1,0.0,30.115251,1
v4,1,1e-06,24.993518,1
s6,1,3e-06,21.587904,1
r3,1,4e-06,21.354733,1
p7,1,1.7e-05,18.523247,1
p8,1,2.2e-05,18.048804,1
p4,1,2.2e-05,17.992558,1
r4,1,2.3e-05,17.910424,1
n5,1,3.9e-05,16.938952,1
p3,1,4.7e-05,16.563626,1
s8,1,9.4e-05,15.24983,1
n4,1,0.000176,14.07382,1
v1,1,0.000955,10.913396,1
s2,1,0.001141,10.583759,0
s5,1,0.002041,9.512004,0
d5,1,0.002448,9.179328,0
s7,1,0.002962,8.830822,0
v2,1,0.003814,8.37031,0
p12,1,0.006731,7.343457,0
p6,1,0.008917,6.839293,0
a5,1,0.010415,6.562431,0
u3,1,0.016357,5.764116,0
p5,1,0.019981,5.413582,0
v3,1,0.021755,5.265298,0
r2,1,0.022779,5.185295,0
d4,1,0.030217,4.69692,0
r1,1,0.032624,4.565395,0
d1,1,0.040892,4.180485,0
s1,1,0.044316,4.04447,0
u2,1,0.058305,3.584957,0
a7,1,0.090515,2.865195,0
d3,1,0.109275,2.56468,0
n2,1,0.15473,2.024985,0
s3,1,0.176047,1.830684,0
n3,1,0.190626,1.712774,0
d2,1,0.207932,1.585765,0
a1,1,0.208111,1.584517,0
a6,1,0.268711,1.223318,0
a3,1,0.342143,0.902386,0
b3,1,0.39525,0.722729,0
b2,1,0.39525,0.722729,0
s4,1,0.49902,0.45702,0
p1,1,0.511087,0.431842,0
b5,1,0.538981,0.377432,0
a2,1,0.599359,0.275964,0
n1,1,0.748825,0.102521,0
a8,1,0.75522,0.097196,0
b4,1,0.851506,0.035043,0
u1,1,0.877337,0.023823,0
a4,1,0.99186,0.000104,0
