Feature,DoF,P Value,Chi Square,Is Significant
p12,1,0.0,26.063213,1
p5,1,0.000465,12.251133,1
a2,1,0.001175,10.528853,0
s7,1,0.001324,10.308464,0
u1,1,0.00727,7.205009,0
p8,1,0.010152,6.608007,0
p3,1,0.012333,6.262416,0
p4,1,0.014471,5.979758,0
a4,1,0.020806,5.343008,0
d2,1,0.025466,4.991901,0
v3,1,0.040291,4.205583,0
v1,1,0.041187,4.16832,0
s6,1,0.050821,3.814147,0
p6,1,0.056132,3.648137,0
a6,1,0.070605,3.268905,0
a5,1,0.130164,2.290552,0
r1,1,0.181142,1.788232,0
n4,1,0.263386,1.250871,0
v2,1,0.276245,1.185471,0
s5,1,0.277007,1.181715,0
d5,1,0.317269,1.000173,0
d3,1,0.327877,0.957265,0
a7,1,0.33897,0.914323,0
p2,1,0.36328,0.826524,0
b4,1,0.388781,0.742751,0
p1,1,0.448532,0.574359,0
p7,1,0.509706,0.43467,0
s1,1,0.523618,0.40676,0
b5,1,0.556039,0.346608,0
a1,1,0.674913,0.175908,0
s4,1,0.886167,0.020494,0
a8,1,0.922316,0.00951,0
