Feature,DoF,P Value,Chi Square,Is Significant
p12,1,0.000557,11.915771,1
a2,1,0.004805,7.951548,0
p5,1,0.031382,4.631962,0
a4,1,0.055611,3.663679,0
u1,1,0.075995,3.148538,0
d2,1,0.08439,2.978253,0
s7,1,0.097043,2.753483,0
s1,1,0.126222,2.338361,0
v3,1,0.130902,2.281777,0
p3,1,0.141404,2.162618,0
a6,1,0.237124,1.397608,0
p4,1,0.246647,1.342196,0
v1,1,0.257023,1.284724,0
s6,1,0.286825,1.134464,0
p2,1,0.395032,0.723396,0
p6,1,0.3982,0.713755,0
p8,1,0.409545,0.68012,0
p7,1,0.443336,0.587632,0
b4,1,0.449527,0.571843,0
a1,1,0.494842,0.46598,0
a5,1,0.591854,0.287458,0
p1,1,0.625451,0.23828,0
d3,1,0.669303,0.182419,0
d5,1,0.673406,0.177644,0
r1,1,0.676619,0.173956,0
n4,1,0.6955,0.153196,0
v2,1,0.739694,0.110396,0
a7,1,0.817466,0.053271,0
b5,1,0.833864,0.043995,0
s5,1,0.877331,0.023825,0
s4,1,0.903487,0.014703,0
a8,1,0.923391,0.009247,0
