Feature,DoF,P Value,Chi Square,Is Significant
u1,1,0.029364,4.746171,0
a4,1,0.339207,0.913425,0
v1,1,0.339207,0.913425,0
s6,1,0.362581,0.828935,0
v2,1,0.396329,0.719436,0
s8,1,0.437373,0.603165,0
n1,1,0.490279,0.475913,0
b4,1,0.574885,0.314577,0
s3,1,0.57533,0.313846,0
n5,1,0.57533,0.313846,0
n3,1,0.642271,0.215784,0
v4,1,0.664032,0.188662,0
n6,1,0.672939,0.178183,0
a2,1,0.715158,0.133179,0
n2,1,0.737989,0.111902,0
b2,1,0.840573,0.040466,0
b3,1,0.840573,0.040466,0
v3,1,0.850537,0.035507,0
s7,1,0.859726,0.031231,0
a3,1,0.863628,0.029501,0
a5,1,0.925468,0.008751,0
a7,1,0.980547,0.000595,0
a6,1,0.981106,0.000561,0
s2,1,0.981106,0.000561,0
d3,1,0.981106,0.000561,0
