Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,152.478998,1
p2,1,0.0,52.010591,1
p7,1,0.0,39.816088,1
s8,1,0.0,37.796901,1
p8,1,0.0,34.357577,1
r4,1,0.0,33.204088,1
n6,1,0.0,29.584418,1
n5,1,0.0,28.079523,1
r3,1,0.0,27.573655,1
p4,1,0.0,26.671805,1
v4,1,1e-06,25.058585,1
p6,1,1e-06,23.544208,1
s7,1,5e-06,20.994949,1
s2,1,9e-06,19.792892,1
n4,1,1.7e-05,18.543675,1
p3,1,2.1e-05,18.120143,1
s6,1,2.7e-05,17.629838,1
r1,1,2.7e-05,17.617677,1
s5,1,4.2e-05,16.791763,1
v1,1,8e-05,15.567549,1
a3,1,0.00018,14.028665,1
a5,1,0.000329,12.896594,1
v2,1,0.000993,10.839723,1
s3,1,0.002313,9.282646,1
u2,1,0.003892,8.333646,1
r2,1,0.007055,7.258855,1
d4,1,0.009744,6.6811,1
d1,1,0.010512,6.546008,0
s1,1,0.011234,6.427894,0
p12,1,0.012353,6.259516,0
u3,1,0.012743,6.204463,0
p5,1,0.015639,5.843009,0
n3,1,0.022364,5.217213,0
n2,1,0.02244,5.211321,0
d5,1,0.024199,5.080292,0
v3,1,0.046352,3.968749,0
b5,1,0.061063,3.508281,0
a4,1,0.134066,2.24478,0
a6,1,0.143929,2.135444,0
d2,1,0.172672,1.85959,0
a7,1,0.203907,1.614167,0
d3,1,0.228044,1.453022,0
u1,1,0.332917,0.937517,0
a1,1,0.470013,0.521945,0
n1,1,0.491082,0.474156,0
a8,1,0.500588,0.45369,0
a2,1,0.579861,0.306459,0
b4,1,0.661882,0.191245,0
s4,1,0.706746,0.141549,0
b3,1,0.928768,0.007991,0
b2,1,0.928768,0.007991,0
p1,1,0.943005,0.005111,0
