Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,69.800411,1
n5,1,1e-06,24.597228,1
a3,1,0.000215,13.697966,1
s7,1,0.00316,8.712612,1
p2,1,0.004144,8.219546,1
n6,1,0.006809,7.32267,1
a5,1,0.007958,7.042978,1
p4,1,0.010581,6.534341,0
d5,1,0.017845,5.611343,0
a7,1,0.018713,5.528135,0
p3,1,0.023748,5.112917,0
s3,1,0.026194,4.94317,0
s6,1,0.037798,4.314091,0
b5,1,0.041523,4.154533,0
r4,1,0.043457,4.077544,0
s8,1,0.049123,3.871149,0
s2,1,0.065372,3.395558,0
n4,1,0.071209,3.254926,0
p7,1,0.081265,3.03942,0
d1,1,0.121584,2.396802,0
r2,1,0.136698,2.214738,0
u2,1,0.139664,2.181654,0
s5,1,0.15077,2.064445,0
d4,1,0.170744,1.876398,0
a6,1,0.182676,1.775718,0
d2,1,0.183739,1.767119,0
u1,1,0.201493,1.631522,0
p8,1,0.202867,1.621614,0
p5,1,0.214324,1.541975,0
p12,1,0.238909,1.387018,0
a2,1,0.244193,1.356223,0
a4,1,0.2445,1.354461,0
s4,1,0.276902,1.182232,0
r1,1,0.289882,1.12017,0
v1,1,0.327407,0.959126,0
v3,1,0.329256,0.951821,0
d3,1,0.329399,0.951258,0
p1,1,0.365002,0.820609,0
r3,1,0.399888,0.708662,0
v4,1,0.601852,0.272212,0
s1,1,0.666478,0.18575,0
b4,1,0.686879,0.162484,0
b3,1,0.738697,0.111275,0
b2,1,0.738697,0.111275,0
a8,1,0.825782,0.04845,0
n3,1,0.865912,0.028512,0
n1,1,0.87012,0.026734,0
v2,1,0.877861,0.023618,0
a1,1,0.924867,0.008893,0
p6,1,0.929527,0.007822,0
n2,1,0.95391,0.003341,0
u3,1,1.0,0.0,0
