Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,79.859618,1
p8,1,0.0,39.41502,1
p2,1,0.0,38.67581,1
r3,1,0.0,35.637567,1
p7,1,0.0,31.319323,1
r4,1,0.0,28.128504,1
v4,1,1e-06,23.67946,1
s8,1,2.8e-05,17.557955,1
n6,1,6e-05,16.106694,1
p4,1,6.1e-05,16.077826,1
p6,1,0.000134,14.584499,1
r1,1,0.000175,14.077031,1
v1,1,0.000229,13.578423,1
v2,1,0.000389,12.583997,1
n5,1,0.001237,10.433916,1
a5,1,0.001238,10.433247,1
p3,1,0.002119,9.443147,1
s2,1,0.004246,8.175525,1
a3,1,0.007021,7.2675,1
n4,1,0.007563,7.134194,1
s5,1,0.007954,7.043741,1
r2,1,0.01026,6.589233,0
a6,1,0.011319,6.414485,0
s3,1,0.015063,5.909136,0
s7,1,0.016882,5.708585,0
p5,1,0.025546,4.986474,0
n2,1,0.030603,4.675079,0
s6,1,0.035756,4.408702,0
s1,1,0.04242,4.118386,0
d1,1,0.052305,3.765995,0
v3,1,0.05695,3.624043,0
n3,1,0.060054,3.535881,0
u2,1,0.062399,3.472439,0
d3,1,0.070404,3.273571,0
b5,1,0.088847,2.89514,0
d4,1,0.089837,2.877283,0
p12,1,0.092789,2.825311,0
a7,1,0.224382,1.476125,0
s4,1,0.301836,1.066063,0
a1,1,0.306516,1.04563,0
u1,1,0.384469,0.756364,0
u3,1,0.405098,0.69314,0
n1,1,0.423443,0.64074,0
a4,1,0.46998,0.522022,0
a8,1,0.548186,0.360577,0
d5,1,0.570563,0.321741,0
a2,1,0.573401,0.317025,0
b3,1,0.676869,0.173672,0
b2,1,0.676869,0.173672,0
d2,1,0.744475,0.106232,0
p1,1,0.805348,0.060729,0
b4,1,0.945636,0.00465,0
