Feature,DoF,P Value,Chi Square,Is Significant
p8,1,0.000243,13.463472,1
r3,1,0.00025,13.414577,1
n4,1,0.006101,7.520366,1
r4,1,0.007967,7.040765,1
s5,1,0.012986,6.170948,0
n5,1,0.030354,4.689159,0
p7,1,0.031394,4.631277,0
s7,1,0.046366,3.968242,0
p5,1,0.048413,3.895589,0
s2,1,0.052217,3.768805,0
a6,1,0.060882,3.513192,0
a5,1,0.097678,2.743056,0
p3,1,0.153443,2.037683,0
v2,1,0.157235,2.000616,0
d4,1,0.199429,1.646552,0
d2,1,0.203675,1.615825,0
p4,1,0.20739,1.589554,0
s6,1,0.224243,1.47701,0
a8,1,0.273975,1.196737,0
b3,1,0.292365,1.1087,0
b2,1,0.292365,1.1087,0
v4,1,0.312465,1.020228,0
p1,1,0.33004,0.948743,0
n6,1,0.351607,0.86765,0
a1,1,0.367285,0.81283,0
d1,1,0.411801,0.673595,0
p2,1,0.413728,0.668062,0
s4,1,0.430851,0.620529,0
s1,1,0.47085,0.51998,0
v3,1,0.479532,0.499927,0
n1,1,0.486034,0.485294,0
a2,1,0.526584,0.400979,0
u3,1,0.603956,0.269071,0
u1,1,0.605405,0.266921,0
r2,1,0.611211,0.258415,0
p12,1,0.615005,0.25295,0
s8,1,0.639331,0.219618,0
u2,1,0.648503,0.207792,0
a4,1,0.651652,0.203824,0
v1,1,0.680449,0.169621,0
n3,1,0.684594,0.165,0
a7,1,0.752736,0.099247,0
p6,1,0.759767,0.093505,0
r1,1,0.766192,0.088422,0
b5,1,0.781475,0.076949,0
n2,1,0.802708,0.062422,0
s3,1,0.848163,0.036658,0
p9,1,0.869302,0.027075,0
b4,1,0.871582,0.02613,0
a3,1,0.888107,0.019796,0
d3,1,0.906971,0.013656,0
d5,1,0.974056,0.001058,0
