Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,93.55475,1
p2,1,0.0,42.863034,1
n6,1,0.0,30.976195,1
r3,1,0.0,28.636247,1
n5,1,0.0,26.559352,1
p7,1,1e-06,24.412574,1
n4,1,2e-06,23.118657,1
p4,1,2e-06,22.941795,1
p3,1,7e-06,20.071511,1
v4,1,9e-06,19.664353,1
r4,1,1e-05,19.47173,1
p8,1,2.4e-05,17.81515,1
s8,1,0.001362,10.256008,1
s6,1,0.001786,9.757524,1
s7,1,0.002659,9.027764,1
v1,1,0.002705,8.996654,1
u2,1,0.002763,8.957614,1
s1,1,0.003122,8.734801,1
u3,1,0.004408,8.107605,1
p12,1,0.005211,7.804805,1
a5,1,0.005676,7.650278,1
a3,1,0.036176,4.388796,0
p6,1,0.038624,4.277342,0
r1,1,0.038835,4.268061,0
s5,1,0.041532,4.15417,0
s2,1,0.085958,2.948496,0
d5,1,0.087598,2.917967,0
v2,1,0.089549,2.882468,0
n3,1,0.089555,2.882352,0
p5,1,0.099702,2.710309,0
s3,1,0.12017,2.415109,0
v3,1,0.184708,1.759328,0
d4,1,0.196234,1.670181,0
s4,1,0.206512,1.595711,0
b5,1,0.265342,1.240672,0
b4,1,0.289685,1.121086,0
a8,1,0.301919,1.0657,0
n2,1,0.334874,0.929959,0
d1,1,0.397769,0.715062,0
p1,1,0.413029,0.670066,0
a6,1,0.485197,0.487159,0
r2,1,0.560654,0.338573,0
a4,1,0.587578,0.294143,0
d3,1,0.590594,0.289417,0
n1,1,0.644099,0.213421,0
a2,1,0.697999,0.150562,0
a1,1,0.704858,0.143467,0
u1,1,0.803709,0.061777,0
b3,1,0.837307,0.042164,0
b2,1,0.837307,0.042164,0
a7,1,0.855777,0.033034,0
d2,1,0.97406,0.001057,0
