Feature,DoF,P Value,Chi Square,Is Significant
p2,1,0.00467,8.003044,1
d2,1,0.010175,6.603984,0
s8,1,0.010942,6.474659,0
b2,1,0.016376,5.762013,0
b3,1,0.016376,5.762013,0
p12,1,0.018101,5.58637,0
a2,1,0.01922,5.481386,0
s2,1,0.026986,4.891695,0
u1,1,0.03258,4.567693,0
a4,1,0.040329,4.203993,0
s3,1,0.054763,3.689277,0
p5,1,0.083019,3.00479,0
n2,1,0.088757,2.896768,0
s1,1,0.10398,2.643413,0
s7,1,0.104296,2.638599,0
n3,1,0.113195,2.509038,0
v3,1,0.19817,1.655811,0
p7,1,0.252753,1.308021,0
v4,1,0.255921,1.290691,0
a3,1,0.267947,1.227225,0
a1,1,0.31108,1.026087,0
n1,1,0.315455,1.007699,0
b4,1,0.387531,0.746675,0
v1,1,0.42809,0.628001,0
p3,1,0.451004,0.568127,0
v2,1,0.499008,0.457046,0
n5,1,0.512269,0.42943,0
n4,1,0.517451,0.41897,0
r1,1,0.526823,0.400516,0
s6,1,0.555285,0.347934,0
d5,1,0.584246,0.29942,0
a6,1,0.597839,0.278267,0
b5,1,0.611175,0.258468,0
s4,1,0.655082,0.199552,0
a7,1,0.666243,0.186029,0
p6,1,0.674176,0.176756,0
s5,1,0.720501,0.128013,0
a8,1,0.824925,0.048936,0
p8,1,0.829399,0.046428,0
p1,1,0.848757,0.036368,0
d3,1,0.878325,0.023437,0
p4,1,0.879518,0.022977,0
a5,1,0.904088,0.01452,0
n6,1,0.931368,0.007417,0
