Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,32.396396,1
s2,1,0.010379,6.568649,0
d3,1,0.029602,4.732237,0
s6,1,0.042332,4.121897,0
s4,1,0.04516,4.012665,0
p5,1,0.046803,3.952443,0
d4,1,0.066111,3.377035,0
s8,1,0.068833,3.31064,0
d1,1,0.068862,3.309933,0
a2,1,0.098422,2.730922,0
p6,1,0.101612,2.680062,0
d5,1,0.105393,2.621976,0
p8,1,0.114435,2.491873,0
s5,1,0.118326,2.43934,0
a7,1,0.120334,2.412969,0
p3,1,0.12117,2.402136,0
v3,1,0.143565,2.139324,0
v2,1,0.145535,2.118442,0
a5,1,0.189388,1.722372,0
b4,1,0.214744,1.539155,0
p7,1,0.24504,1.351362,0
v4,1,0.247562,1.337012,0
b5,1,0.249233,1.327597,0
v1,1,0.272029,1.206486,0
p4,1,0.343261,0.898214,0
s7,1,0.354778,0.856293,0
s1,1,0.402594,0.700565,0
a8,1,0.414603,0.665561,0
d2,1,0.42251,0.643323,0
s3,1,0.471574,0.518286,0
a6,1,0.528681,0.396925,0
n5,1,0.552443,0.352958,0
u1,1,0.589033,0.291857,0
r1,1,0.590874,0.288981,0
r4,1,0.640331,0.218309,0
b2,1,0.645564,0.211538,0
b3,1,0.645564,0.211538,0
u2,1,0.667664,0.184347,0
r3,1,0.69179,0.157155,0
a4,1,0.736502,0.113225,0
p2,1,0.757476,0.095355,0
n3,1,0.775387,0.081417,0
n2,1,0.829666,0.046281,0
a3,1,0.843184,0.039134,0
n1,1,0.88087,0.02246,0
n4,1,0.947053,0.00441,0
n6,1,0.963439,0.002101,0
p1,1,0.983976,0.000403,0
p12,1,0.987025,0.000264,0
u3,1,1.0,0.0,0
