Feature,DoF,P Value,Chi Square,Is Significant
p3,1,0.04324,4.086014,0
n5,1,0.080734,3.050059,0
p7,1,0.124566,2.358944,0
a1,1,0.142771,2.147838,0
p4,1,0.155519,2.017262,0
a3,1,0.161582,1.959356,0
r2,1,0.167833,1.902198,0
n1,1,0.181522,1.78512,0
b5,1,0.181634,1.784204,0
n4,1,0.188851,1.726556,0
p8,1,0.198978,1.649861,0
d3,1,0.22493,1.472639,0
a7,1,0.225438,1.469415,0
u2,1,0.238702,1.38824,0
a5,1,0.239615,1.382856,0
p9,1,0.269496,1.219312,0
s4,1,0.333504,0.935242,0
a4,1,0.357718,0.845888,0
p5,1,0.378863,0.774387,0
s3,1,0.422947,0.642113,0
u3,1,0.481997,0.494341,0
p6,1,0.49174,0.472716,0
d2,1,0.496644,0.462101,0
s8,1,0.50312,0.448349,0
v4,1,0.504743,0.44495,0
n6,1,0.581529,0.303769,0
s7,1,0.605009,0.267507,0
v2,1,0.618862,0.24747,0
d5,1,0.642168,0.215918,0
p2,1,0.647424,0.209163,0
a2,1,0.706435,0.141864,0
s6,1,0.716951,0.131433,0
s1,1,0.719359,0.129108,0
a8,1,0.719912,0.128577,0
v1,1,0.735226,0.114367,0
d1,1,0.750181,0.101379,0
a6,1,0.75683,0.095881,0
n3,1,0.766871,0.087895,0
s5,1,0.772586,0.083518,0
b2,1,0.796396,0.066571,0
b3,1,0.796396,0.066571,0
d4,1,0.832219,0.044883,0
n2,1,0.843457,0.038996,0
r4,1,0.878541,0.023353,0
v3,1,0.88408,0.021257,0
r3,1,0.908876,0.0131,0
b4,1,0.914383,0.011559,0
s2,1,0.952146,0.003601,0
u1,1,0.959046,0.002637,0
p1,1,0.970684,0.001351,0
p12,1,0.990337,0.000147,0
r1,1,0.991432,0.000115,0
